customer_id,signup_date,city,state,age_group,gender,customer_segment,preferred_device
CUS00377,2025-07-20,Seattle,WA,18-25,Female,Premium,Mobile App
CUS00378,2024-11-04,Boston,MA,26-35,Female,Premium,Mobile App
CUS00379,2024-06-26,Seattle,WA,46-55,Male,Premium,Web
CUS00380,2026-02-22,Philadelphia,PA,46-55,Female,Regular,Web
CUS00381,2026-01-03,Boston,MA,36-45,Male,New,Web
CUS00382,2024-09-20,San Jose,CA,26-35,Female,Regular,Mobile App
CUS00383,2025-04-01,Los Angeles,CA,46-55,Male,Regular,Mobile App
CUS00384,2024-03-29,Houston,TX,46-55,Male,New,Mobile App
CUS00385,2024-11-04,Phoenix,AZ,46-55,Male,Premium,Mobile App
CUS00386,2024-08-04,San Jose,CA,46-55,Female,Premium,Web
CUS00387,2025-03-28,San Diego,CA,26-35,Female,Regular,Mobile App
CUS00388,2025-11-12,Boston,MA,26-35,Male,Regular,Mobile App
CUS00389,2025-06-11,Chicago,IL,26-35,Male,Regular,Mobile App
CUS00390,2024-02-02,Philadelphia,PA,36-45,Female,Regular,Web
CUS00391,2024-09-11,San Jose,CA,18-25,Male,New,Mobile App
CUS00392,2025-03-31,San Diego,CA,26-35,Female,New,Mobile App
CUS00393,2025-09-28,Philadelphia,PA,26-35,Other,Regular,Web
CUS00394,2025-09-20,Austin,TX,26-35,Female,Regular,Mobile App
CUS00395,2025-02-16,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS00396,2026-01-18,Seattle,WA,46-55,Female,Regular,Mobile App
CUS00397,2024-10-01,Dallas,TX,56+,Male,Regular,Mobile App
CUS00398,2024-11-23,Dallas,TX,26-35,Female,Regular,Mobile App
CUS00399,2025-09-11,New York,NY,36-45,Female,Regular,Mobile App
CUS00400,2024-02-27,Los Angeles,CA,18-25,Female,Regular,Mobile App
CUS00401,2026-01-04,Dallas,TX,26-35,Female,New,Web
CUS00402,2026-01-11,Houston,TX,26-35,Male,Premium,Mobile App
CUS00403,2025-04-12,Philadelphia,PA,46-55,Female,Regular,Mobile App
CUS00404,2024-09-13,Philadelphia,PA,18-25,Other,Regular,Web
CUS00405,2025-02-01,Chicago,IL,18-25,Male,Premium,Mobile App
CUS00406,2024-09-15,New York,NY,18-25,Female,Regular,Web
CUS00407,2025-03-21,Chicago,IL,36-45,Female,Regular,Web
CUS00408,2025-01-14,Philadelphia,PA,18-25,Male,Regular,Mobile App
CUS00409,2024-03-05,Los Angeles,CA,56+,Male,Regular,Web
CUS00410,2025-08-12,Dallas,TX,18-25,Male,Regular,Mobile App
CUS00411,2025-01-25,Houston,TX,36-45,Female,New,Web
CUS00412,2025-02-24,New York,NY,18-25,Male,Premium,Mobile App
CUS00413,2025-08-01,Philadelphia,PA,46-55,Female,Regular,Mobile App
CUS00414,2024-05-26,Houston,TX,36-45,Female,Regular,Web
CUS00415,2025-12-18,Austin,TX,26-35,Other,Regular,Mobile App
CUS00416,2025-03-29,Dallas,TX,18-25,Female,Premium,Mobile App
CUS00417,2024-03-24,Houston,TX,36-45,Female,Regular,Mobile App
CUS00418,2025-07-21,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS00419,2025-12-09,Chicago,IL,36-45,Female,Regular,Mobile App
CUS00420,2024-09-08,Philadelphia,PA,26-35,Female,Premium,Mobile App
CUS00421,2024-10-12,Los Angeles,CA,56+,Male,Premium,Web
CUS00422,2025-07-10,Philadelphia,PA,36-45,Male,Premium,Mobile App
CUS00423,2025-07-18,Austin,TX,26-35,Male,Regular,Web
CUS00424,2025-02-05,Chicago,IL,26-35,Male,Regular,Mobile App
CUS00425,2024-02-03,Seattle,WA,36-45,Female,Regular,Mobile App
CUS00426,2025-05-08,San Jose,CA,56+,Female,Premium,Mobile App
CUS00427,2024-03-16,Los Angeles,CA,56+,Female,Premium,Mobile App
CUS00428,2024-11-03,Boston,MA,26-35,Male,Regular,Mobile App
CUS00429,2024-06-27,Austin,TX,36-45,Male,Regular,Mobile App
CUS00430,2024-09-09,Seattle,WA,26-35,Other,New,Mobile App
CUS00431,2024-12-13,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS00432,2024-09-03,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS00433,2024-10-03,Phoenix,AZ,46-55,Male,Regular,Mobile App
CUS00434,2026-01-31,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS00435,2026-02-09,Seattle,WA,36-45,Male,Premium,Mobile App
CUS00436,2025-03-02,Austin,TX,56+,Male,Premium,Mobile App
CUS00437,2024-09-14,San Diego,CA,36-45,Female,Regular,Mobile App
CUS00438,2024-08-24,New York,NY,26-35,Female,New,Web
CUS00439,2024-06-28,New York,NY,36-45,Male,New,Mobile App
CUS00440,2024-01-16,Austin,TX,36-45,Male,Regular,Mobile App
CUS00441,2025-08-30,Boston,MA,18-25,Male,New,Mobile App
CUS00442,2025-09-05,Boston,MA,46-55,Male,Premium,Mobile App
CUS00443,2025-12-24,Houston,TX,26-35,Female,New,Mobile App
CUS00444,2025-09-27,Phoenix,AZ,18-25,Female,New,Mobile App
CUS00445,2025-06-18,Los Angeles,CA,18-25,Male,Premium,Mobile App
CUS00446,2026-02-13,Boston,MA,36-45,Male,Regular,Mobile App
CUS00447,2025-02-20,New York,NY,26-35,Male,Regular,Mobile App
CUS00448,2024-06-07,Chicago,IL,46-55,Female,New,Mobile App
CUS00449,2024-09-07,Dallas,TX,56+,Female,Premium,Mobile App
CUS00450,2026-03-25,San Jose,CA,26-35,Other,Regular,Mobile App
CUS00451,2024-07-11,Chicago,IL,18-25,Male,Regular,Mobile App
CUS00452,2024-11-16,Chicago,IL,56+,Female,New,Mobile App
CUS00453,2025-03-14,Austin,TX,26-35,Female,Regular,Mobile App
CUS00454,2024-11-25,Dallas,TX,36-45,Male,New,Mobile App
CUS00455,2024-10-25,Austin,TX,26-35,Male,Regular,Web
CUS00456,2024-05-13,Houston,TX,46-55,Male,Regular,Mobile App
CUS00457,2025-06-13,Los Angeles,CA,36-45,Other,Regular,Mobile App
CUS00458,2025-09-12,Houston,TX,36-45,Male,Premium,Mobile App
CUS00459,2024-04-06,Los Angeles,CA,46-55,Male,Regular,Mobile App
CUS00460,2024-11-29,Seattle,WA,26-35,Female,Premium,Mobile App
CUS00461,2025-04-04,Austin,TX,26-35,Female,Regular,Mobile App
CUS00462,2024-01-24,Phoenix,AZ,36-45,Female,New,Mobile App
CUS00463,2024-08-09,San Diego,CA,26-35,Female,New,Web
CUS00464,2024-01-24,New York,NY,46-55,Female,Regular,Mobile App
CUS00465,2025-11-16,New York,NY,18-25,Male,Premium,Mobile App
CUS00466,2024-11-21,Dallas,TX,36-45,Female,Regular,Mobile App
CUS00467,2025-05-31,San Jose,CA,18-25,Female,Premium,Web
CUS00468,2024-11-15,Philadelphia,PA,18-25,Male,New,Web
CUS00469,2026-03-11,Boston,MA,36-45,Male,Regular,Mobile App
CUS00470,2026-01-31,Phoenix,AZ,26-35,Other,Regular,Web
CUS00471,2025-07-11,New York,NY,18-25,Male,Regular,Web
CUS00472,2025-03-12,New York,NY,46-55,Female,Regular,Mobile App
CUS00473,2024-06-12,Houston,TX,18-25,Female,Premium,Mobile App
CUS00474,2025-10-08,Seattle,WA,26-35,Male,Premium,Mobile App
CUS00475,2024-01-04,Philadelphia,PA,36-45,Male,Regular,Mobile App
CUS00476,2026-02-04,Houston,TX,26-35,Female,Regular,Mobile App
CUS00477,2025-03-11,Chicago,IL,18-25,Male,New,Mobile App
CUS00478,2024-09-11,Chicago,IL,36-45,Male,Regular,Mobile App
CUS00479,2024-04-02,Los Angeles,CA,36-45,Female,Regular,Mobile App
CUS00480,2025-08-06,Dallas,TX,56+,Female,Premium,Web
CUS00481,2025-04-06,Austin,TX,26-35,Male,Premium,Mobile App
CUS00482,2024-07-16,Houston,TX,26-35,Male,Regular,Web
CUS00483,2025-12-29,Austin,TX,26-35,Female,New,Mobile App
CUS00484,2024-10-30,San Diego,CA,26-35,Male,Premium,Mobile App
CUS00485,2026-03-02,San Jose,CA,56+,Male,Regular,Mobile App
CUS00486,2026-01-10,Phoenix,AZ,26-35,Female,Regular,Mobile App
CUS00487,2024-08-02,Philadelphia,PA,46-55,Female,Regular,Mobile App
CUS00488,2024-02-28,San Jose,CA,26-35,Female,Regular,Mobile App
CUS00489,2025-06-05,Chicago,IL,46-55,Male,Regular,Web
CUS00490,2025-10-05,Seattle,WA,18-25,Female,New,Mobile App
CUS00491,2024-10-24,New York,NY,46-55,Female,Regular,Web
CUS00492,2025-05-19,New York,NY,46-55,Female,Regular,Mobile App
CUS00493,2025-12-22,Philadelphia,PA,36-45,Male,Regular,Mobile App
CUS00494,2024-04-22,Chicago,IL,36-45,Female,Regular,Mobile App
CUS00495,2025-09-17,Houston,TX,36-45,Male,Regular,Mobile App
CUS00496,2025-12-21,Dallas,TX,36-45,Female,Regular,Mobile App
CUS00497,2025-07-19,Dallas,TX,26-35,Female,Regular,Mobile App
CUS00498,2025-11-21,Chicago,IL,26-35,Male,Premium,Mobile App
CUS00499,2025-08-13,Seattle,WA,26-35,Female,Regular,Mobile App
CUS00500,2024-03-22,Phoenix,AZ,36-45,Female,Premium,Mobile App
CUS00501,2024-08-30,Phoenix,AZ,46-55,Female,New,Web
CUS00502,2025-06-16,Boston,MA,26-35,Female,New,Mobile App
CUS00503,2024-10-14,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS00504,2026-03-29,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS00505,2024-04-10,Dallas,TX,18-25,Female,New,Mobile App
CUS00506,2025-05-20,San Jose,CA,18-25,Male,New,Mobile App
CUS00507,2024-09-10,San Jose,CA,18-25,Female,Premium,Mobile App
CUS00508,2024-03-26,Philadelphia,PA,36-45,Male,Regular,Web
CUS00509,2025-04-19,Boston,MA,26-35,Female,Regular,Mobile App
CUS00510,2024-05-20,Austin,TX,46-55,Male,Premium,Mobile App
CUS00511,2026-01-09,San Jose,CA,26-35,Female,Premium,Mobile App
CUS00512,2024-09-15,Austin,TX,26-35,Male,Regular,Mobile App
CUS00513,2025-05-08,San Diego,CA,18-25,Female,Regular,Mobile App
CUS00514,2025-12-02,Los Angeles,CA,18-25,Male,Regular,Mobile App
CUS00515,2025-02-28,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS00516,2024-10-11,Houston,TX,36-45,Male,Premium,Mobile App
CUS00517,2024-03-22,Seattle,WA,36-45,Female,Regular,Mobile App
CUS00518,2026-02-05,New York,NY,36-45,Female,Regular,Web
CUS00519,2024-02-10,Phoenix,AZ,56+,Male,New,Mobile App
CUS00520,2024-02-12,Phoenix,AZ,18-25,Female,Premium,Mobile App
CUS00521,2024-06-30,New York,NY,26-35,Male,Regular,Web
CUS00522,2025-02-22,Boston,MA,56+,Female,New,Web
CUS00523,2024-12-27,San Jose,CA,26-35,Male,Regular,Web
CUS00524,2025-12-04,San Diego,CA,36-45,Male,Regular,Mobile App
CUS00525,2024-03-06,Chicago,IL,36-45,Female,Premium,Mobile App
CUS00526,2025-06-20,Chicago,IL,36-45,Male,Regular,Mobile App
CUS00527,2025-05-31,Boston,MA,26-35,Female,Premium,Mobile App
CUS00528,2025-04-25,Dallas,TX,36-45,Female,Regular,Web
CUS00529,2024-01-05,Dallas,TX,36-45,Female,Premium,Mobile App
CUS00530,2024-12-11,Dallas,TX,56+,Male,New,Mobile App
CUS00531,2025-08-25,Chicago,IL,26-35,Male,Premium,Mobile App
CUS00532,2024-07-19,Austin,TX,56+,Female,Regular,Mobile App
CUS00533,2025-02-25,San Jose,CA,26-35,Female,Regular,Mobile App
CUS00534,2024-02-08,Chicago,IL,18-25,Male,Regular,Mobile App
CUS00535,2024-03-04,San Jose,CA,18-25,Female,Regular,Mobile App
CUS00536,2025-12-23,New York,NY,56+,Male,Regular,Web
CUS00537,2024-02-10,Boston,MA,36-45,Male,New,Mobile App
CUS00538,2025-01-08,Boston,MA,26-35,Female,Premium,Web
CUS00539,2025-05-23,Phoenix,AZ,56+,Other,Regular,Mobile App
CUS00540,2024-05-08,Seattle,WA,18-25,Male,Regular,Mobile App
CUS00541,2026-01-23,Seattle,WA,18-25,Female,Regular,Mobile App
CUS00542,2024-02-16,Chicago,IL,26-35,Female,Regular,Mobile App
CUS00543,2024-09-23,Houston,TX,36-45,Male,Premium,Mobile App
CUS00544,2025-02-20,Dallas,TX,26-35,Female,Regular,Mobile App
CUS00545,2025-04-02,Seattle,WA,36-45,Other,New,Mobile App
CUS00546,2026-03-01,Phoenix,AZ,26-35,Female,Regular,Web
CUS00547,2025-12-25,New York,NY,36-45,Male,Premium,Mobile App
CUS00548,2024-05-17,Philadelphia,PA,56+,Male,Premium,Mobile App
CUS00549,2024-05-01,Philadelphia,PA,46-55,Male,Regular,Web
CUS00550,2024-03-13,San Jose,CA,36-45,Female,Regular,Mobile App
CUS00551,2025-06-06,San Diego,CA,26-35,Female,New,Web
CUS00552,2025-08-28,Phoenix,AZ,26-35,Female,New,Mobile App
CUS00553,2025-08-11,Phoenix,AZ,46-55,Female,Premium,Mobile App
CUS00554,2024-11-10,Philadelphia,PA,36-45,Female,Premium,Web
CUS00555,2025-07-28,Houston,TX,26-35,Female,Regular,Mobile App
CUS00556,2025-03-25,Los Angeles,CA,46-55,Male,Regular,Web
CUS00557,2025-09-14,Los Angeles,CA,18-25,Male,Regular,Web
CUS00558,2024-07-10,Seattle,WA,36-45,Male,Regular,Mobile App
CUS00559,2025-07-02,Los Angeles,CA,46-55,Male,Regular,Web
CUS00560,2025-09-04,Dallas,TX,26-35,Male,Regular,Web
CUS00561,2025-09-21,Philadelphia,PA,26-35,Female,New,Mobile App
CUS00562,2024-05-06,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS00563,2025-09-03,Philadelphia,PA,26-35,Female,Regular,Mobile App
CUS00564,2026-02-28,Phoenix,AZ,18-25,Male,Regular,Mobile App
CUS00565,2025-12-30,Houston,TX,36-45,Male,Regular,Mobile App
CUS00566,2025-05-26,Seattle,WA,46-55,Male,Premium,Mobile App
CUS00567,2025-05-15,Dallas,TX,26-35,Female,New,Web
CUS00568,2026-02-05,San Diego,CA,26-35,Female,Regular,Mobile App
CUS00569,2025-12-02,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS00570,2024-05-09,Boston,MA,18-25,Male,Regular,Mobile App
CUS00571,2025-11-26,Austin,TX,18-25,Female,New,Mobile App
CUS00572,2026-01-26,San Diego,CA,36-45,Female,New,Mobile App
CUS00573,2025-03-22,Seattle,WA,26-35,Female,Regular,Mobile App
CUS00574,2024-03-06,Houston,TX,18-25,Other,Regular,Mobile App
CUS00575,2026-03-28,Houston,TX,26-35,Male,New,Mobile App
CUS00576,2025-06-23,New York,NY,46-55,Male,New,Web
CUS00577,2024-03-29,New York,NY,36-45,Male,Regular,Mobile App
CUS00578,2025-07-05,New York,NY,46-55,Female,New,Mobile App
CUS00579,2024-02-03,Seattle,WA,36-45,Female,Regular,Mobile App
CUS00580,2026-02-08,Seattle,WA,26-35,Male,Regular,Mobile App
CUS00581,2025-10-01,Austin,TX,26-35,Male,Regular,Mobile App
CUS00582,2024-07-21,Dallas,TX,36-45,Male,Regular,Mobile App
CUS00583,2025-06-07,Dallas,TX,46-55,Female,New,Mobile App
CUS00584,2025-01-08,Chicago,IL,36-45,Other,Regular,Mobile App
CUS00585,2025-01-05,Philadelphia,PA,46-55,Female,New,Mobile App
CUS00586,2024-06-02,Philadelphia,PA,36-45,Male,New,Web
CUS00587,2025-09-21,Dallas,TX,26-35,Male,Regular,Mobile App
CUS00588,2024-03-17,Phoenix,AZ,18-25,Male,New,Web
CUS00589,2026-01-31,Phoenix,AZ,36-45,Male,Regular,Mobile App
CUS00590,2024-09-16,Dallas,TX,18-25,Male,Premium,Mobile App
CUS00591,2024-02-28,San Jose,CA,36-45,Female,Premium,Mobile App
CUS00592,2024-03-01,Los Angeles,CA,36-45,Male,Regular,Mobile App
CUS00593,2024-09-29,San Diego,CA,18-25,Male,Regular,Mobile App
CUS00594,2025-07-25,Austin,TX,56+,Female,New,Mobile App
CUS00595,2025-07-21,Dallas,TX,46-55,Other,Premium,Mobile App
CUS00596,2025-10-26,New York,NY,18-25,Female,Premium,Mobile App
CUS00597,2024-02-28,New York,NY,26-35,Male,Regular,Web
CUS00598,2024-08-28,Houston,TX,46-55,Female,New,Web
CUS00599,2024-06-07,San Jose,CA,26-35,Female,Regular,Mobile App
CUS00600,2024-02-12,Los Angeles,CA,46-55,Female,Regular,Mobile App
CUS00601,2024-08-06,Los Angeles,CA,46-55,Male,Regular,Mobile App
CUS00602,2025-02-15,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS00603,2024-08-17,Chicago,IL,36-45,Female,New,Mobile App
CUS00604,2024-12-09,Chicago,IL,36-45,Female,New,Mobile App
CUS00605,2025-09-05,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS00606,2024-11-29,San Jose,CA,18-25,Female,New,Mobile App
CUS00607,2024-06-26,Dallas,TX,36-45,Female,Regular,Mobile App
CUS00608,2025-01-16,Phoenix,AZ,26-35,Female,Regular,Web
CUS00609,2024-10-03,Dallas,TX,26-35,Female,Regular,Mobile App
CUS00610,2025-03-13,Los Angeles,CA,26-35,Female,Regular,Web
CUS00611,2024-04-28,Dallas,TX,26-35,Female,Regular,Web
CUS00612,2025-03-28,Boston,MA,18-25,Other,Premium,Mobile App
CUS00613,2025-11-08,Dallas,TX,26-35,Female,Premium,Mobile App
CUS00614,2024-01-25,San Jose,CA,18-25,Male,Regular,Web
CUS00615,2025-12-11,Austin,TX,18-25,Male,Regular,Mobile App
CUS00616,2024-09-20,Austin,TX,26-35,Female,Premium,Mobile App
CUS00617,2024-08-25,Boston,MA,36-45,Male,Premium,Mobile App
CUS00618,2025-04-29,Phoenix,AZ,36-45,Female,Regular,Web
CUS00619,2025-12-03,Seattle,WA,26-35,Female,Premium,Mobile App
CUS00620,2025-08-17,Houston,TX,26-35,Male,Premium,Mobile App
CUS00621,2024-12-21,Phoenix,AZ,26-35,Female,Regular,Mobile App
CUS00622,2025-12-27,Houston,TX,36-45,Male,Regular,Mobile App
CUS00623,2024-09-02,Houston,TX,46-55,Female,Premium,Web
CUS00624,2024-12-23,Chicago,IL,36-45,Male,New,Mobile App
CUS00625,2025-03-30,San Jose,CA,46-55,Female,Regular,Mobile App
CUS00626,2025-03-04,Seattle,WA,26-35,Male,Regular,Web
CUS00627,2026-01-31,Dallas,TX,26-35,Male,Regular,Mobile App
CUS00628,2025-09-12,Chicago,IL,26-35,Male,Premium,Mobile App
CUS00629,2024-08-09,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS00630,2026-03-25,Phoenix,AZ,26-35,Female,New,Mobile App
CUS00631,2024-04-15,Philadelphia,PA,36-45,Male,Premium,Mobile App
CUS00632,2026-02-09,Dallas,TX,18-25,Male,Premium,Web
CUS00633,2024-05-25,Houston,TX,26-35,Male,Premium,Mobile App
CUS00634,2024-10-30,Austin,TX,26-35,Female,New,Mobile App
CUS00635,2025-11-29,Chicago,IL,26-35,Male,Regular,Web
CUS00636,2025-11-05,Houston,TX,56+,Female,Premium,Mobile App
CUS00637,2026-01-19,Los Angeles,CA,46-55,Male,New,Mobile App
CUS00638,2024-03-30,New York,NY,26-35,Female,Premium,Mobile App
CUS00639,2025-11-12,Boston,MA,26-35,Male,Regular,Mobile App
CUS00640,2025-12-03,Philadelphia,PA,26-35,Other,Regular,Mobile App
CUS00641,2025-06-26,San Diego,CA,36-45,Female,Regular,Mobile App
CUS00642,2025-03-26,Chicago,IL,36-45,Male,New,Mobile App
CUS00643,2025-04-30,Phoenix,AZ,18-25,Male,Regular,Web
CUS00644,2024-11-09,Chicago,IL,56+,Male,Regular,Web
CUS00645,2026-03-05,Boston,MA,56+,Male,Regular,Mobile App
CUS00646,2025-10-23,Boston,MA,56+,Male,Premium,Mobile App
CUS00647,2024-01-08,Chicago,IL,26-35,Female,Regular,Web
CUS00648,2026-01-23,Phoenix,AZ,46-55,Female,New,Mobile App
CUS00649,2026-03-17,Los Angeles,CA,26-35,Other,Regular,Mobile App
CUS00650,2025-11-20,San Jose,CA,26-35,Female,Regular,Mobile App
CUS00651,2024-09-15,Houston,TX,36-45,Male,New,Mobile App
CUS00652,2025-12-18,Seattle,WA,18-25,Female,Regular,Mobile App
CUS00653,2025-02-03,San Diego,CA,18-25,Male,Regular,Mobile App
CUS00654,2024-04-17,Phoenix,AZ,56+,Male,New,Mobile App
CUS00655,2026-01-12,Boston,MA,46-55,Male,Regular,Mobile App
CUS00656,2025-07-13,Boston,MA,56+,Female,Regular,Mobile App
CUS00657,2026-01-15,Dallas,TX,36-45,Male,Regular,Web
CUS00658,2026-01-09,Boston,MA,26-35,Male,Premium,Mobile App
CUS00659,2024-11-01,Boston,MA,26-35,Male,Regular,Mobile App
CUS00660,2025-01-25,New York,NY,46-55,Female,New,Mobile App
CUS00661,2025-11-14,Dallas,TX,46-55,Female,New,Mobile App
CUS00662,2026-03-12,Houston,TX,56+,Male,Regular,Mobile App
CUS00663,2026-01-08,Houston,TX,56+,Male,Premium,Web
CUS00664,2024-11-23,Seattle,WA,36-45,Female,Premium,Web
CUS00665,2025-11-21,San Diego,CA,26-35,Female,Regular,Mobile App
CUS00666,2024-09-27,Phoenix,AZ,26-35,Female,Regular,Mobile App
CUS00667,2024-05-07,Seattle,WA,56+,Female,Regular,Mobile App
CUS00668,2024-05-25,San Jose,CA,26-35,Male,Regular,Mobile App
CUS00669,2025-03-15,Houston,TX,18-25,Female,Premium,Mobile App
CUS00670,2025-11-03,Chicago,IL,26-35,Female,Regular,Mobile App
CUS00671,2025-06-11,Dallas,TX,56+,Female,Premium,Mobile App
CUS00672,2024-04-16,Austin,TX,26-35,Female,Regular,Mobile App
CUS00673,2025-03-20,Boston,MA,18-25,Female,Premium,Mobile App
CUS00674,2024-10-27,Los Angeles,CA,36-45,Male,Premium,Mobile App
CUS00675,2025-10-30,Phoenix,AZ,56+,Male,Regular,Web
CUS00676,2025-11-27,San Diego,CA,36-45,Male,Regular,Mobile App
CUS00677,2024-03-19,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS00678,2024-06-17,Austin,TX,26-35,Male,Premium,Web
CUS00679,2025-11-29,Chicago,IL,18-25,Male,Premium,Mobile App
CUS00680,2024-12-14,Boston,MA,36-45,Male,New,Web
CUS00681,2024-07-08,Houston,TX,36-45,Female,Premium,Web
CUS00682,2024-06-23,Houston,TX,36-45,Female,Premium,Web
CUS00683,2025-05-21,Seattle,WA,36-45,Female,Regular,Web
CUS00684,2026-01-19,San Jose,CA,18-25,Female,New,Mobile App
CUS00685,2024-11-21,Austin,TX,46-55,Male,Premium,Mobile App
CUS00686,2024-04-18,Austin,TX,46-55,Female,Regular,Mobile App
CUS00687,2025-09-25,Los Angeles,CA,18-25,Male,Regular,Mobile App
CUS00688,2024-11-22,Phoenix,AZ,46-55,Female,Premium,Web
CUS00689,2026-01-15,Chicago,IL,26-35,Female,Regular,Mobile App
CUS00690,2026-03-15,San Diego,CA,56+,Male,New,Web
CUS00691,2026-01-14,Houston,TX,26-35,Male,Regular,Web
CUS00692,2024-03-04,San Jose,CA,26-35,Female,Regular,Web
CUS00693,2024-07-06,Houston,TX,26-35,Male,Premium,Mobile App
CUS00694,2024-01-15,Dallas,TX,26-35,Male,Regular,Web
CUS00695,2024-08-13,Austin,TX,56+,Female,New,Mobile App
CUS00696,2025-02-06,San Jose,CA,26-35,Female,New,Mobile App
CUS00697,2024-09-17,New York,NY,18-25,Female,Regular,Mobile App
CUS00698,2025-11-14,Houston,TX,26-35,Male,Regular,Mobile App
CUS00699,2025-08-16,San Diego,CA,46-55,Male,Premium,Web
CUS00700,2024-12-26,Dallas,TX,26-35,Female,Regular,Web
CUS00701,2025-05-05,Chicago,IL,46-55,Female,Regular,Mobile App
CUS00702,2024-05-21,New York,NY,46-55,Male,Regular,Mobile App
CUS00703,2026-02-13,Dallas,TX,36-45,Male,Regular,Mobile App
CUS00704,2024-06-03,Houston,TX,26-35,Female,Regular,Mobile App
CUS00705,2025-10-15,Phoenix,AZ,36-45,Female,New,Mobile App
CUS00706,2026-02-18,Houston,TX,18-25,Female,Regular,Web
CUS00707,2025-10-01,Houston,TX,56+,Female,Regular,Mobile App
CUS00708,2024-09-14,San Jose,CA,26-35,Female,Regular,Web
CUS00709,2025-06-25,New York,NY,36-45,Female,Regular,Mobile App
CUS00710,2024-09-07,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS00711,2024-09-07,San Diego,CA,26-35,Male,Regular,Mobile App
CUS00712,2026-01-01,Boston,MA,26-35,Female,Regular,Mobile App
CUS00713,2024-12-25,San Diego,CA,36-45,Female,Premium,Web
CUS00714,2025-04-04,Dallas,TX,36-45,Female,Regular,Mobile App
CUS00715,2025-07-27,Philadelphia,PA,46-55,Female,Regular,Web
CUS00716,2026-01-20,Phoenix,AZ,18-25,Female,Regular,Web
CUS00717,2025-01-31,Houston,TX,18-25,Female,Premium,Mobile App
CUS00718,2024-10-29,Los Angeles,CA,36-45,Male,Regular,Web
CUS00719,2024-10-29,San Jose,CA,56+,Male,Premium,Web
CUS00720,2024-12-29,Chicago,IL,26-35,Female,Regular,Mobile App
CUS00721,2024-04-24,Austin,TX,26-35,Male,New,Mobile App
CUS00722,2025-04-04,Los Angeles,CA,56+,Female,Regular,Mobile App
CUS00723,2025-01-06,San Jose,CA,26-35,Male,Regular,Mobile App
CUS00724,2025-03-12,Los Angeles,CA,26-35,Female,New,Mobile App
CUS00725,2024-10-06,Chicago,IL,26-35,Male,Regular,Mobile App
CUS00726,2025-09-22,San Jose,CA,18-25,Female,New,Web
CUS00727,2025-09-23,Dallas,TX,46-55,Other,Regular,Mobile App
CUS00728,2024-06-13,Austin,TX,18-25,Male,Premium,Mobile App
CUS00729,2025-05-03,Philadelphia,PA,26-35,Female,Regular,Mobile App
CUS00730,2025-02-05,Chicago,IL,36-45,Female,Regular,Mobile App
CUS00731,2024-10-28,Austin,TX,18-25,Male,Premium,Mobile App
CUS00732,2025-06-06,Chicago,IL,36-45,Male,Regular,Mobile App
CUS00733,2024-09-11,Houston,TX,36-45,Female,New,Mobile App
CUS00734,2024-07-14,Los Angeles,CA,26-35,Female,Premium,Mobile App
CUS00735,2025-11-16,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS00736,2026-03-13,Seattle,WA,18-25,Female,Regular,Mobile App
CUS00737,2024-09-10,San Jose,CA,36-45,Male,Regular,Mobile App
CUS00738,2024-11-23,Los Angeles,CA,36-45,Male,Premium,Mobile App
CUS00739,2025-10-24,San Diego,CA,26-35,Female,Regular,Web
CUS00740,2024-04-28,San Diego,CA,56+,Female,Premium,Mobile App
CUS00741,2024-11-19,Boston,MA,56+,Female,Regular,Mobile App
CUS00742,2024-06-30,Houston,TX,36-45,Female,New,Mobile App
CUS00743,2025-12-24,San Diego,CA,46-55,Female,Regular,Mobile App
CUS00744,2024-06-04,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS00745,2024-10-24,Phoenix,AZ,56+,Male,Regular,Mobile App
