fulfillment_id,transaction_id,est_delivery_min,real_delivery_min,late_minutes,late_status,accuracy_status,user_rating
FLV000477,TRD000477,63,61,0,Prompt,Accurate,4
FLV000478,TRD000478,51,51,0,Prompt,Accurate,4
FLV000479,TRD000479,27,33,6,Late,Accurate,4
FLV000480,TRD000480,83,80,0,Prompt,Accurate,4
FLV000481,TRD000481,63,58,0,Prompt,Accurate,3
FLV000482,TRD000482,26,41,15,Late,Accurate,2
FLV000483,TRD000483,53,59,6,Late,Incomplete,4
FLV000484,TRD000484,47,77,30,Late,Accurate,3
FLV000485,TRD000485,56,60,4,Late,Accurate,4
FLV000486,TRD000486,48,49,1,Late,Accurate,4
FLV000487,TRD000487,29,26,0,Prompt,Accurate,3
FLV000488,TRD000488,50,77,27,Late,Accurate,2
FLV000489,TRD000489,59,54,0,Prompt,Accurate,4
FLV000490,TRD000490,18,26,8,Late,Accurate,3
FLV000491,TRD000491,82,77,0,Prompt,Accurate,5
FLV000492,TRD000492,59,74,15,Late,Accurate,3
FLV000493,TRD000493,35,46,11,Late,Accurate,2
FLV000494,TRD000494,36,37,1,Late,Accurate,4
FLV000495,TRD000495,53,52,0,Prompt,Accurate,4
FLV000496,TRD000496,69,56,0,Prompt,Accurate,4
FLV000497,TRD000497,58,49,0,Prompt,Accurate,3
FLV000498,TRD000498,46,38,0,Prompt,Accurate,5
FLV000499,TRD000499,37,33,0,Prompt,Incorrect,4
FLV000500,TRD000500,81,73,0,Prompt,Accurate,5
FLV000501,TRD000501,45,43,0,Prompt,Accurate,4
FLV000502,TRD000502,71,76,5,Late,Accurate,4
FLV000503,TRD000503,46,41,0,Prompt,Accurate,4
FLV000504,TRD000504,54,49,0,Prompt,Accurate,4
FLV000505,TRD000505,43,34,0,Prompt,Accurate,4
FLV000506,TRD000506,33,30,0,Prompt,Accurate,4
FLV000507,TRD000507,64,65,1,Late,Accurate,2
FLV000508,TRD000508,21,15,0,Prompt,Accurate,3
FLV000509,TRD000509,17,20,3,Late,Accurate,4
FLV000510,TRD000510,48,52,4,Late,Accurate,4
FLV000511,TRD000511,60,76,16,Late,Accurate,1
FLV000512,TRD000512,47,43,0,Prompt,Accurate,3
FLV000513,TRD000513,63,76,13,Late,Accurate,2
FLV000514,TRD000514,70,64,0,Prompt,Accurate,4
FLV000515,TRD000515,52,47,0,Prompt,Accurate,5
FLV000516,TRD000516,50,60,10,Late,Accurate,3
FLV000517,TRD000517,60,57,0,Prompt,Accurate,5
FLV000518,TRD000518,29,29,0,Prompt,Accurate,5
FLV000519,TRD000519,56,59,3,Late,Accurate,5
FLV000520,TRD000520,39,37,0,Prompt,Accurate,5
FLV000521,TRD000521,24,21,0,Prompt,Accurate,5
FLV000522,TRD000522,56,55,0,Prompt,Accurate,5
FLV000523,TRD000523,53,52,0,Prompt,Accurate,5
FLV000524,TRD000524,33,31,0,Prompt,Accurate,5
FLV000525,TRD000525,29,33,4,Late,Accurate,5
FLV000526,TRD000526,75,98,23,Late,Accurate,2
FLV000527,TRD000527,56,52,0,Prompt,Accurate,5
FLV000528,TRD000528,74,123,49,Late,Accurate,2
FLV000529,TRD000529,55,60,5,Late,Accurate,4
FLV000530,TRD000530,43,35,0,Prompt,Accurate,4
FLV000531,TRD000531,54,53,0,Prompt,Accurate,4
FLV000532,TRD000532,54,49,0,Prompt,Accurate,5
FLV000533,TRD000533,93,116,23,Late,Accurate,3
FLV000534,TRD000534,57,47,0,Prompt,Accurate,5
FLV000535,TRD000535,43,36,0,Prompt,Accurate,4
FLV000536,TRD000536,54,54,0,Prompt,Accurate,3
FLV000537,TRD000537,87,82,0,Prompt,Accurate,4
FLV000538,TRD000538,53,75,22,Late,Accurate,1
FLV000539,TRD000539,41,35,0,Prompt,Accurate,4
FLV000540,TRD000540,69,66,0,Prompt,Accurate,3
FLV000541,TRD000541,16,27,11,Late,Accurate,3
FLV000542,TRD000542,45,38,0,Prompt,Accurate,4
FLV000543,TRD000543,39,44,5,Late,Accurate,4
FLV000544,TRD000544,58,56,0,Prompt,Accurate,5
FLV000545,TRD000545,15,10,0,Prompt,Accurate,4
FLV000546,TRD000546,37,58,21,Late,Accurate,1
FLV000547,TRD000547,78,68,0,Prompt,Accurate,4
FLV000548,TRD000548,80,76,0,Prompt,Accurate,4
FLV000549,TRD000549,55,47,0,Prompt,Accurate,4
FLV000550,TRD000550,49,47,0,Prompt,Accurate,4
FLV000551,TRD000551,51,54,3,Late,Accurate,5
FLV000552,TRD000552,43,46,3,Late,Incomplete,4
FLV000553,TRD000553,34,32,0,Prompt,Accurate,5
FLV000554,TRD000554,57,82,25,Late,Accurate,3
FLV000555,TRD000555,59,70,11,Late,Accurate,4
FLV000556,TRD000556,51,72,21,Late,Accurate,4
FLV000557,TRD000557,50,58,8,Late,Accurate,5
FLV000558,TRD000558,41,50,9,Late,Accurate,4
FLV000559,TRD000559,54,67,13,Late,Accurate,5
FLV000560,TRD000560,60,50,0,Prompt,Accurate,5
FLV000561,TRD000561,46,36,0,Prompt,Accurate,4
FLV000562,TRD000562,84,81,0,Prompt,Accurate,5
FLV000563,TRD000563,87,84,0,Prompt,Accurate,4
FLV000564,TRD000564,45,45,0,Prompt,Accurate,5
FLV000565,TRD000565,59,108,49,Late,Accurate,3
FLV000566,TRD000566,23,57,34,Late,Accurate,1
FLV000567,TRD000567,35,40,5,Late,Accurate,4
FLV000568,TRD000568,58,57,0,Prompt,Accurate,4
FLV000569,TRD000569,20,12,0,Prompt,Accurate,5
FLV000570,TRD000570,35,33,0,Prompt,Accurate,4
FLV000571,TRD000571,33,28,0,Prompt,Incomplete,5
FLV000572,TRD000572,38,59,21,Late,Accurate,4
FLV000573,TRD000573,49,54,5,Late,Accurate,5
FLV000574,TRD000574,35,48,13,Late,Accurate,4
FLV000575,TRD000575,15,21,6,Late,Accurate,5
FLV000576,TRD000576,84,88,4,Late,Accurate,3
FLV000577,TRD000577,36,30,0,Prompt,Accurate,5
FLV000578,TRD000578,75,62,0,Prompt,Accurate,5
FLV000579,TRD000579,29,46,17,Late,Incorrect,4
FLV000580,TRD000580,34,29,0,Prompt,Accurate,5
FLV000581,TRD000581,37,38,1,Late,Accurate,5
FLV000582,TRD000582,47,51,4,Late,Accurate,4
FLV000583,TRD000583,45,42,0,Prompt,Accurate,5
FLV000584,TRD000584,15,16,1,Late,Accurate,5
FLV000585,TRD000585,35,38,3,Late,Accurate,5
FLV000586,TRD000586,75,72,0,Prompt,Accurate,5
FLV000587,TRD000587,48,68,20,Late,Accurate,4
FLV000588,TRD000588,36,30,0,Prompt,Accurate,5
FLV000589,TRD000589,46,44,0,Prompt,Accurate,5
FLV000590,TRD000590,46,48,2,Late,Accurate,5
FLV000591,TRD000591,51,50,0,Prompt,Accurate,5
FLV000592,TRD000592,39,39,0,Prompt,Accurate,5
FLV000593,TRD000593,65,57,0,Prompt,Accurate,4
FLV000594,TRD000594,18,25,7,Late,Accurate,2
FLV000595,TRD000595,44,39,0,Prompt,Incomplete,5
FLV000596,TRD000596,26,20,0,Prompt,Accurate,5
FLV000597,TRD000597,51,43,0,Prompt,Accurate,4
FLV000598,TRD000598,37,31,0,Prompt,Accurate,5
FLV000599,TRD000599,43,39,0,Prompt,Accurate,5
FLV000600,TRD000600,33,38,5,Late,Accurate,5
FLV000601,TRD000601,84,88,4,Late,Accurate,5
FLV000602,TRD000602,60,54,0,Prompt,Accurate,4
FLV000603,TRD000603,27,22,0,Prompt,Accurate,4
FLV000604,TRD000604,24,40,16,Late,Accurate,4
FLV000605,TRD000605,31,49,18,Late,Accurate,3
FLV000606,TRD000606,70,63,0,Prompt,Incomplete,5
FLV000607,TRD000607,34,21,0,Prompt,Incomplete,5
FLV000608,TRD000608,56,60,4,Late,Accurate,4
FLV000609,TRD000609,48,48,0,Prompt,Accurate,5
FLV000610,TRD000610,40,32,0,Prompt,Accurate,5
FLV000611,TRD000611,23,57,34,Late,Accurate,3
FLV000612,TRD000612,48,80,32,Late,Accurate,4
FLV000613,TRD000613,16,27,11,Late,Incomplete,3
FLV000614,TRD000614,38,42,4,Late,Accurate,3
FLV000615,TRD000615,46,64,18,Late,Accurate,3
FLV000616,TRD000616,79,82,3,Late,Accurate,5
FLV000617,TRD000617,36,54,18,Late,Accurate,4
FLV000618,TRD000618,47,41,0,Prompt,Accurate,5
FLV000619,TRD000619,54,55,1,Late,Accurate,5
FLV000620,TRD000620,29,43,14,Late,Accurate,4
FLV000621,TRD000621,33,23,0,Prompt,Accurate,4
FLV000622,TRD000622,38,51,13,Late,Accurate,4
FLV000623,TRD000623,41,35,0,Prompt,Accurate,4
FLV000624,TRD000624,56,57,1,Late,Accurate,5
FLV000625,TRD000625,61,56,0,Prompt,Accurate,4
FLV000626,TRD000626,49,77,28,Late,Accurate,4
FLV000627,TRD000627,31,28,0,Prompt,Accurate,3
FLV000628,TRD000628,38,33,0,Prompt,Accurate,5
FLV000629,TRD000629,47,40,0,Prompt,Accurate,4
FLV000630,TRD000630,30,36,6,Late,Accurate,3
FLV000631,TRD000631,70,64,0,Prompt,Accurate,5
FLV000632,TRD000632,73,89,16,Late,Accurate,4
FLV000633,TRD000633,33,37,4,Late,Accurate,5
FLV000634,TRD000634,57,45,0,Prompt,Accurate,5
FLV000635,TRD000635,71,76,5,Late,Accurate,3
FLV000636,TRD000636,91,87,0,Prompt,Accurate,3
FLV000637,TRD000637,70,66,0,Prompt,Accurate,5
FLV000638,TRD000638,85,89,4,Late,Accurate,4
FLV000639,TRD000639,30,31,1,Late,Accurate,3
FLV000640,TRD000640,60,52,0,Prompt,Accurate,3
FLV000641,TRD000641,92,82,0,Prompt,Accurate,2
FLV000642,TRD000642,47,101,54,Late,Accurate,2
FLV000643,TRD000643,22,32,10,Late,Accurate,1
FLV000644,TRD000644,58,57,0,Prompt,Accurate,5
FLV000645,TRD000645,70,67,0,Prompt,Accurate,4
FLV000646,TRD000646,33,32,0,Prompt,Accurate,5
FLV000647,TRD000647,48,45,0,Prompt,Accurate,4
FLV000648,TRD000648,53,53,0,Prompt,Accurate,5
FLV000649,TRD000649,54,52,0,Prompt,Accurate,5
FLV000650,TRD000650,52,50,0,Prompt,Accurate,5
FLV000651,TRD000651,28,27,0,Prompt,Accurate,5
FLV000652,TRD000652,49,50,1,Late,Accurate,5
FLV000653,TRD000653,31,28,0,Prompt,Accurate,5
FLV000654,TRD000654,63,56,0,Prompt,Accurate,4
FLV000655,TRD000655,46,43,0,Prompt,Accurate,5
FLV000656,TRD000656,34,39,5,Late,Accurate,5
FLV000657,TRD000657,44,59,15,Late,Incorrect,4
FLV000658,TRD000658,47,39,0,Prompt,Accurate,4
FLV000659,TRD000659,37,39,2,Late,Accurate,5
FLV000660,TRD000660,45,50,5,Late,Accurate,5
FLV000661,TRD000661,51,64,13,Late,Accurate,4
FLV000662,TRD000662,23,24,1,Late,Accurate,4
FLV000663,TRD000663,36,47,11,Late,Accurate,2
FLV000664,TRD000664,59,55,0,Prompt,Accurate,5
FLV000665,TRD000665,47,41,0,Prompt,Accurate,5
FLV000666,TRD000666,26,64,38,Late,Accurate,3
FLV000667,TRD000667,56,50,0,Prompt,Accurate,3
FLV000668,TRD000668,50,60,10,Late,Accurate,2
FLV000669,TRD000669,61,52,0,Prompt,Accurate,4
FLV000670,TRD000670,74,77,3,Late,Accurate,5
FLV000671,TRD000671,28,50,22,Late,Accurate,2
FLV000672,TRD000672,29,46,17,Late,Accurate,2
FLV000673,TRD000673,27,16,0,Prompt,Accurate,4
FLV000674,TRD000674,20,18,0,Prompt,Accurate,5
FLV000675,TRD000675,46,83,37,Late,Accurate,3
FLV000676,TRD000676,59,51,0,Prompt,Accurate,5
FLV000677,TRD000677,42,43,1,Late,Accurate,4
FLV000678,TRD000678,59,54,0,Prompt,Accurate,5
FLV000679,TRD000679,58,47,0,Prompt,Accurate,4
FLV000680,TRD000680,52,40,0,Prompt,Accurate,5
FLV000681,TRD000681,32,28,0,Prompt,Accurate,5
FLV000682,TRD000682,51,49,0,Prompt,Accurate,3
FLV000683,TRD000683,22,28,6,Late,Accurate,1
FLV000684,TRD000684,15,16,1,Late,Accurate,2
FLV000685,TRD000685,19,17,0,Prompt,Accurate,3
FLV000686,TRD000686,57,53,0,Prompt,Accurate,3
FLV000687,TRD000687,25,23,0,Prompt,Accurate,2
FLV000688,TRD000688,53,91,38,Late,Accurate,3
FLV000689,TRD000689,46,45,0,Prompt,Accurate,5
FLV000690,TRD000690,25,29,4,Late,Accurate,4
FLV000691,TRD000691,36,71,35,Late,Accurate,3
FLV000692,TRD000692,42,27,0,Prompt,Accurate,5
FLV000693,TRD000693,55,52,0,Prompt,Incorrect,4
FLV000694,TRD000694,85,137,52,Late,Accurate,3
FLV000695,TRD000695,45,47,2,Late,Accurate,4
FLV000696,TRD000696,19,25,6,Late,Accurate,3
FLV000697,TRD000697,40,47,7,Late,Accurate,3
FLV000698,TRD000698,59,58,0,Prompt,Accurate,4
FLV000699,TRD000699,39,30,0,Prompt,Accurate,5
FLV000700,TRD000700,61,54,0,Prompt,Accurate,5
FLV000701,TRD000701,24,24,0,Prompt,Accurate,5
FLV000702,TRD000702,46,38,0,Prompt,Accurate,5
FLV000703,TRD000703,34,24,0,Prompt,Accurate,5
FLV000704,TRD000704,31,53,22,Late,Accurate,3
FLV000705,TRD000705,32,65,33,Late,Accurate,2
FLV000706,TRD000706,52,44,0,Prompt,Accurate,5
FLV000707,TRD000707,15,18,3,Late,Accurate,5
FLV000708,TRD000708,51,42,0,Prompt,Accurate,5
FLV000709,TRD000709,42,33,0,Prompt,Incomplete,5
FLV000710,TRD000710,41,33,0,Prompt,Accurate,5
FLV000711,TRD000711,34,21,0,Prompt,Accurate,4
FLV000712,TRD000712,77,82,5,Late,Accurate,4
FLV000713,TRD000713,39,97,58,Late,Accurate,5
FLV000714,TRD000714,53,47,0,Prompt,Accurate,5
FLV000715,TRD000715,33,35,2,Late,Accurate,5
FLV000716,TRD000716,33,24,0,Prompt,Accurate,5
FLV000717,TRD000717,52,43,0,Prompt,Accurate,5
FLV000718,TRD000718,81,70,0,Prompt,Accurate,5
FLV000719,TRD000719,58,76,18,Late,Accurate,3
FLV000720,TRD000720,56,47,0,Prompt,Accurate,5
FLV000721,TRD000721,88,105,17,Late,Accurate,4
FLV000722,TRD000722,42,42,0,Prompt,Accurate,5
FLV000723,TRD000723,69,67,0,Prompt,Accurate,4
FLV000724,TRD000724,41,67,26,Late,Accurate,3
FLV000725,TRD000725,72,74,2,Late,Accurate,4
FLV000726,TRD000726,44,47,3,Late,Accurate,4
FLV000727,TRD000727,45,73,28,Late,Accurate,3
FLV000728,TRD000728,31,35,4,Late,Accurate,5
FLV000729,TRD000729,26,26,0,Prompt,Accurate,5
FLV000730,TRD000730,46,44,0,Prompt,Accurate,5
FLV000731,TRD000731,54,52,0,Prompt,Accurate,5
FLV000732,TRD000732,30,26,0,Prompt,Accurate,5
FLV000733,TRD000733,22,18,0,Prompt,Accurate,4
FLV000734,TRD000734,54,67,13,Late,Accurate,1
FLV000735,TRD000735,15,10,0,Prompt,Accurate,2
FLV000736,TRD000736,32,30,0,Prompt,Accurate,3
FLV000737,TRD000737,47,43,0,Prompt,Accurate,4
FLV000738,TRD000738,50,61,11,Late,Accurate,2
FLV000739,TRD000739,60,57,0,Prompt,Incomplete,5
FLV000740,TRD000740,69,65,0,Prompt,Accurate,5
FLV000741,TRD000741,87,83,0,Prompt,Accurate,4
FLV000742,TRD000742,61,57,0,Prompt,Accurate,5
FLV000743,TRD000743,24,22,0,Prompt,Accurate,4
FLV000744,TRD000744,33,27,0,Prompt,Accurate,5
FLV000745,TRD000745,61,65,4,Late,Accurate,4
FLV000746,TRD000746,33,24,0,Prompt,Accurate,4
FLV000747,TRD000747,50,47,0,Prompt,Accurate,5
FLV000748,TRD000748,66,66,0,Prompt,Accurate,5
FLV000749,TRD000749,48,49,1,Late,Accurate,4
FLV000750,TRD000750,64,64,0,Prompt,Accurate,4
FLV000751,TRD000751,40,39,0,Prompt,Accurate,4
FLV000752,TRD000752,60,52,0,Prompt,Accurate,4
FLV000753,TRD000753,46,61,15,Late,Accurate,3
FLV000754,TRD000754,48,36,0,Prompt,Incomplete,5
FLV000755,TRD000755,57,77,20,Late,Accurate,3
FLV000756,TRD000756,85,76,0,Prompt,Accurate,5
FLV000757,TRD000757,41,51,10,Late,Accurate,3
FLV000758,TRD000758,75,132,57,Late,Accurate,2
FLV000759,TRD000759,57,58,1,Late,Accurate,3
FLV000760,TRD000760,35,32,0,Prompt,Accurate,4
FLV000761,TRD000761,29,23,0,Prompt,Accurate,3
FLV000762,TRD000762,53,67,14,Late,Accurate,1
FLV000763,TRD000763,51,42,0,Prompt,Accurate,4
FLV000764,TRD000764,54,63,9,Late,Accurate,3
FLV000765,TRD000765,20,22,2,Late,Accurate,5
FLV000766,TRD000766,50,75,25,Late,Accurate,2
FLV000767,TRD000767,45,61,16,Late,Accurate,2
FLV000768,TRD000768,37,63,26,Late,Accurate,3
FLV000769,TRD000769,59,64,5,Late,Accurate,2
FLV000770,TRD000770,76,78,2,Late,Accurate,4
FLV000771,TRD000771,48,48,0,Prompt,Accurate,4
FLV000772,TRD000772,43,57,14,Late,Accurate,3
FLV000773,TRD000773,53,45,0,Prompt,Accurate,4
FLV000774,TRD000774,47,65,18,Late,Accurate,1
FLV000775,TRD000775,37,86,49,Late,Accurate,3
FLV000776,TRD000776,62,81,19,Late,Accurate,2
FLV000777,TRD000777,88,81,0,Prompt,Accurate,3
FLV000778,TRD000778,54,76,22,Late,Accurate,3
FLV000779,TRD000779,39,44,5,Late,Incomplete,4
FLV000780,TRD000780,21,52,31,Late,Accurate,1
FLV000781,TRD000781,54,64,10,Late,Incorrect,1
FLV000782,TRD000782,41,46,5,Late,Accurate,4
FLV000783,TRD000783,52,42,0,Prompt,Accurate,4
FLV000784,TRD000784,40,74,34,Late,Accurate,3
FLV000785,TRD000785,38,89,51,Late,Accurate,1
FLV000786,TRD000786,15,10,0,Prompt,Accurate,5
FLV000787,TRD000787,28,50,22,Late,Accurate,4
FLV000788,TRD000788,47,37,0,Prompt,Accurate,4
FLV000789,TRD000789,33,47,14,Late,Accurate,4
FLV000790,TRD000790,26,48,22,Late,Accurate,3
FLV000791,TRD000791,68,113,45,Late,Accurate,4
FLV000792,TRD000792,48,58,10,Late,Accurate,4
FLV000793,TRD000793,52,83,31,Late,Accurate,3
FLV000794,TRD000794,21,10,0,Prompt,Accurate,4
FLV000795,TRD000795,38,34,0,Prompt,Accurate,5
FLV000796,TRD000796,68,88,20,Late,Accurate,3
FLV000797,TRD000797,41,39,0,Prompt,Accurate,5
FLV000798,TRD000798,59,56,0,Prompt,Accurate,4
FLV000799,TRD000799,54,54,0,Prompt,Accurate,4
FLV000800,TRD000800,51,46,0,Prompt,Incomplete,4
FLV000801,TRD000801,61,55,0,Prompt,Accurate,4
FLV000802,TRD000802,31,29,0,Prompt,Accurate,5
FLV000803,TRD000803,31,23,0,Prompt,Accurate,5
FLV000804,TRD000804,55,69,14,Late,Accurate,2
FLV000805,TRD000805,46,46,0,Prompt,Accurate,4
FLV000806,TRD000806,42,42,0,Prompt,Accurate,5
FLV000807,TRD000807,63,66,3,Late,Accurate,4
FLV000808,TRD000808,53,83,30,Late,Accurate,4
FLV000809,TRD000809,35,36,1,Late,Accurate,5
FLV000810,TRD000810,52,56,4,Late,Accurate,5
FLV000811,TRD000811,49,52,3,Late,Accurate,5
FLV000812,TRD000812,63,68,5,Late,Incomplete,5
FLV000813,TRD000813,63,70,7,Late,Accurate,4
FLV000814,TRD000814,15,14,0,Prompt,Accurate,4
FLV000815,TRD000815,42,32,0,Prompt,Incomplete,5
FLV000816,TRD000816,15,20,5,Late,Accurate,4
FLV000817,TRD000817,58,66,8,Late,Incorrect,3
FLV000818,TRD000818,62,57,0,Prompt,Accurate,4
FLV000819,TRD000819,57,51,0,Prompt,Accurate,3
FLV000820,TRD000820,64,87,23,Late,Accurate,3
FLV000821,TRD000821,20,29,9,Late,Accurate,3
FLV000822,TRD000822,34,61,27,Late,Accurate,2
FLV000823,TRD000823,78,109,31,Late,Accurate,3
FLV000824,TRD000824,48,83,35,Late,Accurate,3
FLV000825,TRD000825,46,47,1,Late,Accurate,5
FLV000826,TRD000826,50,63,13,Late,Accurate,3
FLV000827,TRD000827,28,29,1,Late,Accurate,4
FLV000828,TRD000828,64,59,0,Prompt,Accurate,3
FLV000829,TRD000829,53,49,0,Prompt,Accurate,2
FLV000830,TRD000830,53,50,0,Prompt,Accurate,3
FLV000831,TRD000831,54,69,15,Late,Accurate,4
FLV000832,TRD000832,61,60,0,Prompt,Accurate,5
FLV000833,TRD000833,20,23,3,Late,Accurate,5
FLV000834,TRD000834,56,49,0,Prompt,Accurate,5
FLV000835,TRD000835,52,67,15,Late,Accurate,5
FLV000836,TRD000836,49,46,0,Prompt,Accurate,5
FLV000837,TRD000837,46,56,10,Late,Accurate,5
FLV000838,TRD000838,30,32,2,Late,Accurate,5
FLV000839,TRD000839,27,31,4,Late,Accurate,4
FLV000840,TRD000840,47,52,5,Late,Accurate,5
FLV000841,TRD000841,87,85,0,Prompt,Accurate,5
FLV000842,TRD000842,51,42,0,Prompt,Accurate,5
FLV000843,TRD000843,70,66,0,Prompt,Accurate,5
FLV000844,TRD000844,54,51,0,Prompt,Accurate,5
FLV000845,TRD000845,15,11,0,Prompt,Accurate,5
FLV000846,TRD000846,20,20,0,Prompt,Accurate,5
FLV000847,TRD000847,37,31,0,Prompt,Accurate,5
FLV000848,TRD000848,51,56,5,Late,Accurate,5
FLV000849,TRD000849,52,57,5,Late,Accurate,5
FLV000850,TRD000850,33,36,3,Late,Accurate,5
FLV000851,TRD000851,42,59,17,Late,Accurate,3
FLV000852,TRD000852,45,41,0,Prompt,Accurate,5
FLV000853,TRD000853,58,54,0,Prompt,Accurate,5
FLV000854,TRD000854,87,83,0,Prompt,Accurate,5
FLV000855,TRD000855,44,51,7,Late,Accurate,4
FLV000856,TRD000856,15,16,1,Late,Accurate,4
FLV000857,TRD000857,33,24,0,Prompt,Accurate,5
FLV000858,TRD000858,26,21,0,Prompt,Accurate,5
FLV000859,TRD000859,43,51,8,Late,Accurate,5
FLV000860,TRD000860,53,61,8,Late,Accurate,4
FLV000861,TRD000861,44,42,0,Prompt,Incorrect,5
FLV000862,TRD000862,51,45,0,Prompt,Accurate,4
FLV000863,TRD000863,19,19,0,Prompt,Accurate,4
FLV000864,TRD000864,92,86,0,Prompt,Incomplete,5
FLV000865,TRD000865,89,84,0,Prompt,Accurate,5
FLV000866,TRD000866,55,63,8,Late,Incomplete,5
FLV000867,TRD000867,53,57,4,Late,Accurate,4
FLV000868,TRD000868,43,43,0,Prompt,Accurate,5
FLV000869,TRD000869,52,54,2,Late,Accurate,2
FLV000870,TRD000870,79,82,3,Late,Incomplete,4
FLV000871,TRD000871,47,53,6,Late,Accurate,5
FLV000872,TRD000872,67,66,0,Prompt,Incomplete,5
FLV000873,TRD000873,51,57,6,Late,Accurate,4
FLV000874,TRD000874,47,40,0,Prompt,Accurate,5
FLV000875,TRD000875,43,51,8,Late,Accurate,2
FLV000876,TRD000876,61,61,0,Prompt,Accurate,4
FLV000877,TRD000877,42,41,0,Prompt,Incomplete,4
FLV000878,TRD000878,45,39,0,Prompt,Accurate,5
FLV000879,TRD000879,21,11,0,Prompt,Accurate,5
FLV000880,TRD000880,73,97,24,Late,Accurate,3
FLV000881,TRD000881,46,49,3,Late,Accurate,4
FLV000882,TRD000882,52,49,0,Prompt,Accurate,5
FLV000883,TRD000883,15,13,0,Prompt,Accurate,5
FLV000884,TRD000884,46,44,0,Prompt,Accurate,5
FLV000885,TRD000885,58,53,0,Prompt,Accurate,4
FLV000886,TRD000886,63,62,0,Prompt,Accurate,4
FLV000887,TRD000887,56,57,1,Late,Accurate,5
FLV000888,TRD000888,56,63,7,Late,Accurate,3
FLV000889,TRD000889,33,41,8,Late,Incomplete,2
FLV000890,TRD000890,44,57,13,Late,Accurate,2
FLV000891,TRD000891,29,35,6,Late,Accurate,3
FLV000892,TRD000892,61,57,0,Prompt,Accurate,4
FLV000893,TRD000893,51,52,1,Late,Accurate,5
FLV000894,TRD000894,47,47,0,Prompt,Incomplete,5
FLV000895,TRD000895,62,58,0,Prompt,Accurate,5
FLV000896,TRD000896,51,53,2,Late,Accurate,5
FLV000897,TRD000897,89,87,0,Prompt,Accurate,4
FLV000898,TRD000898,37,44,7,Late,Accurate,4
FLV000899,TRD000899,18,18,0,Prompt,Accurate,5
FLV000900,TRD000900,33,38,5,Late,Accurate,5
FLV000901,TRD000901,51,44,0,Prompt,Accurate,4
FLV000902,TRD000902,24,34,10,Late,Accurate,5
FLV000903,TRD000903,57,49,0,Prompt,Accurate,5
FLV000904,TRD000904,20,43,23,Late,Accurate,2
FLV000905,TRD000905,29,19,0,Prompt,Incomplete,5
FLV000906,TRD000906,90,87,0,Prompt,Accurate,5
FLV000907,TRD000907,37,30,0,Prompt,Accurate,3
FLV000908,TRD000908,46,42,0,Prompt,Accurate,5
FLV000909,TRD000909,88,90,2,Late,Accurate,5
FLV000910,TRD000910,31,28,0,Prompt,Accurate,5
FLV000911,TRD000911,47,47,0,Prompt,Accurate,5
FLV000912,TRD000912,46,49,3,Late,Accurate,4
FLV000913,TRD000913,61,87,26,Late,Accurate,4
FLV000914,TRD000914,21,13,0,Prompt,Accurate,4
FLV000915,TRD000915,61,55,0,Prompt,Accurate,5
FLV000916,TRD000916,25,27,2,Late,Accurate,5
FLV000917,TRD000917,35,31,0,Prompt,Accurate,5
FLV000918,TRD000918,59,60,1,Late,Accurate,5
FLV000919,TRD000919,61,48,0,Prompt,Accurate,5
FLV000920,TRD000920,36,28,0,Prompt,Accurate,5
FLV000921,TRD000921,28,31,3,Late,Accurate,5
FLV000922,TRD000922,34,26,0,Prompt,Accurate,5
FLV000923,TRD000923,49,57,8,Late,Accurate,3
FLV000924,TRD000924,43,43,0,Prompt,Accurate,5
FLV000925,TRD000925,80,97,17,Late,Accurate,5
FLV000926,TRD000926,51,59,8,Late,Accurate,5
FLV000927,TRD000927,50,52,2,Late,Accurate,5
FLV000928,TRD000928,56,54,0,Prompt,Accurate,5
FLV000929,TRD000929,15,14,0,Prompt,Accurate,5
FLV000930,TRD000930,23,14,0,Prompt,Accurate,5
FLV000931,TRD000931,36,30,0,Prompt,Accurate,5
FLV000932,TRD000932,50,53,3,Late,Accurate,5
FLV000933,TRD000933,45,47,2,Late,Accurate,5
FLV000934,TRD000934,21,15,0,Prompt,Accurate,5
FLV000935,TRD000935,75,89,14,Late,Accurate,4
FLV000936,TRD000936,61,57,0,Prompt,Accurate,4
FLV000937,TRD000937,67,58,0,Prompt,Accurate,4
FLV000938,TRD000938,45,45,0,Prompt,Accurate,5
FLV000939,TRD000939,44,35,0,Prompt,Accurate,5
FLV000940,TRD000940,59,54,0,Prompt,Accurate,5
FLV000941,TRD000941,62,65,3,Late,Accurate,4
FLV000942,TRD000942,38,76,38,Late,Incorrect,4
FLV000943,TRD000943,42,42,0,Prompt,Accurate,4
FLV000944,TRD000944,56,52,0,Prompt,Accurate,5
FLV000945,TRD000945,35,36,1,Late,Accurate,5
FLV000946,TRD000946,25,26,1,Late,Accurate,5
FLV000947,TRD000947,23,25,2,Late,Accurate,5
FLV000948,TRD000948,77,70,0,Prompt,Accurate,5
FLV000949,TRD000949,36,50,14,Late,Accurate,3
FLV000950,TRD000950,46,47,1,Late,Accurate,5
FLV000951,TRD000951,50,86,36,Late,Accurate,4
FLV000952,TRD000952,48,85,37,Late,Accurate,3
FLV000953,TRD000953,77,74,0,Prompt,Accurate,4
FLV000954,TRD000954,50,69,19,Late,Accurate,2
FLV000955,TRD000955,26,48,22,Late,Accurate,2
