delivery_id,order_id,promised_time_min,actual_time_min,delay_minutes,delivery_status,order_accuracy,customer_rating
DLV000479,ORD000479,24,35,11,Delayed,Correct,3
DLV000480,ORD000480,81,76,0,On-Time,Correct,4
DLV000481,ORD000481,59,55,0,On-Time,Correct,3
DLV000482,ORD000482,24,46,22,Delayed,Correct,2
DLV000483,ORD000483,57,56,0,On-Time,Partial,4
DLV000484,ORD000484,51,72,21,Delayed,Correct,3
DLV000485,ORD000485,57,56,0,On-Time,Correct,4
DLV000486,ORD000486,48,45,0,On-Time,Correct,4
DLV000487,ORD000487,30,26,0,On-Time,Correct,3
DLV000488,ORD000488,48,72,24,Delayed,Correct,2
DLV000489,ORD000489,54,54,0,On-Time,Correct,4
DLV000490,ORD000490,23,21,0,On-Time,Correct,4
DLV000491,ORD000491,82,77,0,On-Time,Correct,5
DLV000492,ORD000492,55,69,14,Delayed,Correct,3
DLV000493,ORD000493,31,43,12,Delayed,Correct,2
DLV000494,ORD000494,37,37,0,On-Time,Correct,4
DLV000495,ORD000495,57,52,0,On-Time,Correct,4
DLV000496,ORD000496,64,59,0,On-Time,Correct,4
DLV000497,ORD000497,56,53,0,On-Time,Correct,3
DLV000498,ORD000498,45,42,0,On-Time,Correct,5
DLV000499,ORD000499,33,29,0,On-Time,Wrong,4
DLV000500,ORD000500,82,78,0,On-Time,Correct,5
DLV000501,ORD000501,49,45,0,On-Time,Correct,4
DLV000502,ORD000502,75,71,0,On-Time,Correct,4
DLV000503,ORD000503,51,46,0,On-Time,Correct,5
DLV000504,ORD000504,49,48,0,On-Time,Correct,4
DLV000505,ORD000505,41,39,0,On-Time,Correct,4
DLV000506,ORD000506,33,33,0,On-Time,Correct,4
DLV000507,ORD000507,68,66,0,On-Time,Correct,3
DLV000508,ORD000508,21,19,0,On-Time,Correct,3
DLV000509,ORD000509,19,19,0,On-Time,Correct,4
DLV000510,ORD000510,51,50,0,On-Time,Correct,3
DLV000511,ORD000511,57,76,19,Delayed,Correct,1
DLV000512,ORD000512,50,47,0,On-Time,Correct,4
DLV000513,ORD000513,61,74,13,Delayed,Correct,2
DLV000514,ORD000514,66,65,0,On-Time,Correct,4
DLV000515,ORD000515,50,45,0,On-Time,Correct,5
DLV000516,ORD000516,51,61,10,Delayed,Correct,3
DLV000517,ORD000517,60,57,0,On-Time,Correct,5
DLV000518,ORD000518,30,30,0,On-Time,Correct,5
DLV000519,ORD000519,58,58,0,On-Time,Correct,5
DLV000520,ORD000520,42,38,0,On-Time,Correct,5
DLV000521,ORD000521,22,22,0,On-Time,Correct,5
DLV000522,ORD000522,56,51,0,On-Time,Correct,5
DLV000523,ORD000523,58,54,0,On-Time,Correct,5
DLV000524,ORD000524,31,26,0,On-Time,Correct,5
DLV000525,ORD000525,31,30,0,On-Time,Correct,5
DLV000526,ORD000526,79,95,16,Delayed,Correct,2
DLV000527,ORD000527,57,57,0,On-Time,Correct,5
DLV000528,ORD000528,78,120,42,Delayed,Correct,2
DLV000529,ORD000529,59,59,0,On-Time,Correct,4
DLV000530,ORD000530,39,39,0,On-Time,Correct,5
DLV000531,ORD000531,54,49,0,On-Time,Correct,4
DLV000532,ORD000532,55,53,0,On-Time,Correct,5
DLV000533,ORD000533,89,115,26,Delayed,Correct,3
DLV000534,ORD000534,52,49,0,On-Time,Correct,5
DLV000535,ORD000535,41,36,0,On-Time,Correct,4
DLV000536,ORD000536,50,49,0,On-Time,Correct,3
DLV000537,ORD000537,82,80,0,On-Time,Correct,4
DLV000538,ORD000538,56,72,16,Delayed,Correct,2
DLV000539,ORD000539,39,35,0,On-Time,Correct,4
DLV000540,ORD000540,67,67,0,On-Time,Correct,3
DLV000541,ORD000541,18,30,12,Delayed,Correct,3
DLV000542,ORD000542,43,42,0,On-Time,Correct,4
DLV000543,ORD000543,41,41,0,On-Time,Correct,4
DLV000544,ORD000544,54,51,0,On-Time,Correct,5
DLV000545,ORD000545,16,14,0,On-Time,Correct,4
DLV000546,ORD000546,39,54,15,Delayed,Correct,1
DLV000547,ORD000547,73,68,0,On-Time,Correct,4
DLV000548,ORD000548,80,79,0,On-Time,Correct,4
DLV000549,ORD000549,50,46,0,On-Time,Correct,4
DLV000550,ORD000550,49,44,0,On-Time,Correct,4
DLV000551,ORD000551,56,54,0,On-Time,Correct,5
DLV000552,ORD000552,45,43,0,On-Time,Partial,4
DLV000553,ORD000553,37,37,0,On-Time,Correct,5
DLV000554,ORD000554,54,79,25,Delayed,Correct,3
DLV000555,ORD000555,55,69,14,Delayed,Correct,3
DLV000556,ORD000556,48,69,21,Delayed,Correct,4
DLV000557,ORD000557,55,55,0,On-Time,Correct,5
DLV000558,ORD000558,45,45,0,On-Time,Correct,4
DLV000559,ORD000559,51,63,12,Delayed,Correct,4
DLV000560,ORD000560,55,52,0,On-Time,Correct,5
DLV000561,ORD000561,41,37,0,On-Time,Correct,4
DLV000562,ORD000562,88,84,0,On-Time,Correct,5
DLV000563,ORD000563,87,87,0,On-Time,Correct,5
DLV000564,ORD000564,49,44,0,On-Time,Correct,5
DLV000565,ORD000565,60,105,45,Delayed,Correct,3
DLV000566,ORD000566,22,62,40,Delayed,Correct,2
DLV000567,ORD000567,40,36,0,On-Time,Correct,4
DLV000568,ORD000568,58,55,0,On-Time,Correct,4
DLV000569,ORD000569,18,14,0,On-Time,Correct,4
DLV000570,ORD000570,34,30,0,On-Time,Correct,4
DLV000571,ORD000571,29,24,0,On-Time,Partial,5
DLV000572,ORD000572,36,59,23,Delayed,Correct,4
DLV000573,ORD000573,50,50,0,On-Time,Correct,5
DLV000574,ORD000574,40,47,7,Delayed,Correct,4
DLV000575,ORD000575,18,16,0,On-Time,Correct,5
DLV000576,ORD000576,85,93,8,Delayed,Correct,3
DLV000577,ORD000577,31,31,0,On-Time,Correct,5
DLV000578,ORD000578,70,66,0,On-Time,Correct,5
DLV000579,ORD000579,30,41,11,Delayed,Wrong,4
DLV000580,ORD000580,31,27,0,On-Time,Correct,5
DLV000581,ORD000581,40,39,0,On-Time,Correct,5
DLV000582,ORD000582,48,47,0,On-Time,Correct,5
DLV000583,ORD000583,49,47,0,On-Time,Correct,5
DLV000584,ORD000584,17,14,0,On-Time,Correct,5
DLV000585,ORD000585,36,35,0,On-Time,Correct,5
DLV000586,ORD000586,72,68,0,On-Time,Correct,5
DLV000587,ORD000587,52,63,11,Delayed,Correct,4
DLV000588,ORD000588,34,29,0,On-Time,Correct,5
DLV000589,ORD000589,49,48,0,On-Time,Correct,5
DLV000590,ORD000590,49,49,0,On-Time,Correct,5
DLV000591,ORD000591,55,51,0,On-Time,Correct,5
DLV000592,ORD000592,41,40,0,On-Time,Correct,5
DLV000593,ORD000593,64,60,0,On-Time,Correct,4
DLV000594,ORD000594,19,29,10,Delayed,Correct,2
DLV000595,ORD000595,47,43,0,On-Time,Partial,5
DLV000596,ORD000596,21,19,0,On-Time,Correct,5
DLV000597,ORD000597,49,47,0,On-Time,Correct,4
DLV000598,ORD000598,35,32,0,On-Time,Correct,5
DLV000599,ORD000599,41,41,0,On-Time,Correct,5
DLV000600,ORD000600,35,34,0,On-Time,Correct,5
DLV000601,ORD000601,87,87,0,On-Time,Correct,5
DLV000602,ORD000602,58,58,0,On-Time,Correct,5
DLV000603,ORD000603,27,26,0,On-Time,Correct,5
DLV000604,ORD000604,23,35,12,Delayed,Correct,4
DLV000605,ORD000605,36,44,8,Delayed,Correct,3
DLV000606,ORD000606,65,61,0,On-Time,Partial,5
DLV000607,ORD000607,30,25,0,On-Time,Partial,5
DLV000608,ORD000608,56,56,0,On-Time,Correct,5
DLV000609,ORD000609,51,47,0,On-Time,Correct,5
DLV000610,ORD000610,39,37,0,On-Time,Correct,5
DLV000611,ORD000611,26,58,32,Delayed,Correct,3
DLV000612,ORD000612,52,83,31,Delayed,Correct,4
DLV000613,ORD000613,19,27,8,Delayed,Partial,3
DLV000614,ORD000614,34,41,7,Delayed,Correct,3
DLV000615,ORD000615,45,59,14,Delayed,Correct,3
DLV000616,ORD000616,84,81,0,On-Time,Correct,5
DLV000617,ORD000617,33,50,17,Delayed,Correct,3
DLV000618,ORD000618,45,41,0,On-Time,Correct,5
DLV000619,ORD000619,51,50,0,On-Time,Correct,5
DLV000620,ORD000620,32,40,8,Delayed,Correct,4
DLV000621,ORD000621,30,26,0,On-Time,Correct,4
DLV000622,ORD000622,41,46,5,Delayed,Correct,4
DLV000623,ORD000623,42,37,0,On-Time,Correct,4
DLV000624,ORD000624,57,53,0,On-Time,Correct,4
DLV000625,ORD000625,58,57,0,On-Time,Correct,3
DLV000626,ORD000626,54,73,19,Delayed,Correct,4
DLV000627,ORD000627,35,30,0,On-Time,Correct,4
DLV000628,ORD000628,33,29,0,On-Time,Correct,5
DLV000629,ORD000629,47,45,0,On-Time,Correct,4
DLV000630,ORD000630,31,41,10,Delayed,Correct,4
DLV000631,ORD000631,72,68,0,On-Time,Correct,4
DLV000632,ORD000632,76,86,10,Delayed,Correct,4
DLV000633,ORD000633,38,38,0,On-Time,Correct,5
DLV000634,ORD000634,54,49,0,On-Time,Correct,5
DLV000635,ORD000635,76,76,0,On-Time,Correct,3
DLV000636,ORD000636,90,85,0,On-Time,Correct,3
DLV000637,ORD000637,71,68,0,On-Time,Correct,4
DLV000638,ORD000638,89,86,0,On-Time,Correct,4
DLV000639,ORD000639,32,29,0,On-Time,Correct,4
DLV000640,ORD000640,56,51,0,On-Time,Correct,3
DLV000641,ORD000641,87,83,0,On-Time,Correct,2
DLV000642,ORD000642,51,97,46,Delayed,Correct,2
DLV000643,ORD000643,21,33,12,Delayed,Correct,1
DLV000644,ORD000644,60,57,0,On-Time,Correct,5
DLV000645,ORD000645,68,66,0,On-Time,Correct,5
DLV000646,ORD000646,38,35,0,On-Time,Correct,5
DLV000647,ORD000647,45,44,0,On-Time,Correct,5
DLV000648,ORD000648,51,51,0,On-Time,Correct,4
DLV000649,ORD000649,53,53,0,On-Time,Correct,5
DLV000650,ORD000650,50,49,0,On-Time,Correct,5
DLV000651,ORD000651,30,27,0,On-Time,Correct,5
DLV000652,ORD000652,48,48,0,On-Time,Correct,5
DLV000653,ORD000653,32,30,0,On-Time,Correct,5
DLV000654,ORD000654,62,57,0,On-Time,Correct,5
DLV000655,ORD000655,47,43,0,On-Time,Correct,5
DLV000656,ORD000656,38,36,0,On-Time,Correct,5
DLV000657,ORD000657,40,59,19,Delayed,Wrong,4
DLV000658,ORD000658,43,40,0,On-Time,Correct,5
DLV000659,ORD000659,38,35,0,On-Time,Correct,5
DLV000660,ORD000660,48,47,0,On-Time,Correct,5
DLV000661,ORD000661,52,59,7,Delayed,Correct,3
DLV000662,ORD000662,24,19,0,On-Time,Correct,4
DLV000663,ORD000663,36,45,9,Delayed,Correct,2
DLV000664,ORD000664,57,56,0,On-Time,Correct,5
DLV000665,ORD000665,45,41,0,On-Time,Correct,5
DLV000666,ORD000666,30,62,32,Delayed,Correct,3
DLV000667,ORD000667,56,52,0,On-Time,Correct,4
DLV000668,ORD000668,48,59,11,Delayed,Correct,2
DLV000669,ORD000669,57,54,0,On-Time,Correct,4
DLV000670,ORD000670,78,74,0,On-Time,Correct,5
DLV000671,ORD000671,29,45,16,Delayed,Correct,2
DLV000672,ORD000672,33,49,16,Delayed,Correct,2
DLV000673,ORD000673,23,19,0,On-Time,Correct,4
DLV000674,ORD000674,24,20,0,On-Time,Correct,5
DLV000675,ORD000675,49,80,31,Delayed,Correct,3
DLV000676,ORD000676,60,55,0,On-Time,Correct,5
DLV000677,ORD000677,42,40,0,On-Time,Correct,4
DLV000678,ORD000678,60,56,0,On-Time,Correct,5
DLV000679,ORD000679,53,52,0,On-Time,Correct,4
DLV000680,ORD000680,50,45,0,On-Time,Correct,5
DLV000681,ORD000681,31,26,0,On-Time,Correct,5
DLV000682,ORD000682,52,50,0,On-Time,Correct,3
DLV000683,ORD000683,20,33,13,Delayed,Correct,1
DLV000684,ORD000684,16,12,0,On-Time,Correct,2
DLV000685,ORD000685,21,18,0,On-Time,Correct,3
DLV000686,ORD000686,57,57,0,On-Time,Correct,2
DLV000687,ORD000687,26,25,0,On-Time,Correct,2
DLV000688,ORD000688,53,93,40,Delayed,Correct,3
DLV000689,ORD000689,50,48,0,On-Time,Correct,5
DLV000690,ORD000690,30,30,0,On-Time,Correct,5
DLV000691,ORD000691,35,71,36,Delayed,Correct,3
DLV000692,ORD000692,37,32,0,On-Time,Correct,5
DLV000693,ORD000693,59,56,0,On-Time,Wrong,5
DLV000694,ORD000694,88,137,49,Delayed,Correct,3
DLV000695,ORD000695,48,46,0,On-Time,Correct,4
DLV000696,ORD000696,16,26,10,Delayed,Correct,3
DLV000697,ORD000697,42,42,0,On-Time,Correct,4
DLV000698,ORD000698,59,57,0,On-Time,Correct,4
DLV000699,ORD000699,34,34,0,On-Time,Correct,5
DLV000700,ORD000700,59,57,0,On-Time,Correct,5
DLV000701,ORD000701,24,21,0,On-Time,Correct,5
DLV000702,ORD000702,46,43,0,On-Time,Correct,5
DLV000703,ORD000703,30,26,0,On-Time,Correct,5
DLV000704,ORD000704,35,52,17,Delayed,Correct,3
DLV000705,ORD000705,30,63,33,Delayed,Correct,2
DLV000706,ORD000706,47,44,0,On-Time,Correct,5
DLV000707,ORD000707,18,14,0,On-Time,Correct,5
DLV000708,ORD000708,50,45,0,On-Time,Correct,5
DLV000709,ORD000709,39,38,0,On-Time,Partial,5
DLV000710,ORD000710,38,34,0,On-Time,Correct,5
DLV000711,ORD000711,30,25,0,On-Time,Correct,4
DLV000712,ORD000712,80,78,0,On-Time,Correct,4
DLV000713,ORD000713,44,94,50,Delayed,Correct,5
DLV000714,ORD000714,51,50,0,On-Time,Correct,5
DLV000715,ORD000715,36,31,0,On-Time,Correct,5
DLV000716,ORD000716,31,29,0,On-Time,Correct,5
DLV000717,ORD000717,48,43,0,On-Time,Correct,5
DLV000718,ORD000718,76,75,0,On-Time,Correct,4
DLV000719,ORD000719,57,79,22,Delayed,Correct,3
DLV000720,ORD000720,54,49,0,On-Time,Correct,4
DLV000721,ORD000721,89,101,12,Delayed,Correct,4
DLV000722,ORD000722,44,40,0,On-Time,Correct,5
DLV000723,ORD000723,66,62,0,On-Time,Correct,4
DLV000724,ORD000724,45,64,19,Delayed,Correct,3
DLV000725,ORD000725,75,71,0,On-Time,Correct,5
DLV000726,ORD000726,48,43,0,On-Time,Correct,4
DLV000727,ORD000727,49,69,20,Delayed,Correct,3
DLV000728,ORD000728,33,31,0,On-Time,Correct,5
DLV000729,ORD000729,26,25,0,On-Time,Correct,5
DLV000730,ORD000730,48,45,0,On-Time,Correct,5
DLV000731,ORD000731,53,53,0,On-Time,Correct,5
DLV000732,ORD000732,28,27,0,On-Time,Correct,5
DLV000733,ORD000733,21,20,0,On-Time,Correct,4
DLV000734,ORD000734,56,71,15,Delayed,Correct,1
DLV000735,ORD000735,15,12,0,On-Time,Correct,3
DLV000736,ORD000736,33,31,0,On-Time,Correct,3
DLV000737,ORD000737,50,48,0,On-Time,Correct,4
DLV000738,ORD000738,49,64,15,Delayed,Correct,2
DLV000739,ORD000739,62,61,0,On-Time,Partial,5
DLV000740,ORD000740,65,60,0,On-Time,Correct,5
DLV000741,ORD000741,88,86,0,On-Time,Correct,4
DLV000742,ORD000742,58,53,0,On-Time,Correct,5
DLV000743,ORD000743,27,25,0,On-Time,Correct,5
DLV000744,ORD000744,30,26,0,On-Time,Correct,5
DLV000745,ORD000745,66,65,0,On-Time,Correct,4
DLV000746,ORD000746,28,24,0,On-Time,Correct,4
DLV000747,ORD000747,52,49,0,On-Time,Correct,5
DLV000748,ORD000748,70,68,0,On-Time,Correct,5
DLV000749,ORD000749,47,46,0,On-Time,Correct,4
DLV000750,ORD000750,67,63,0,On-Time,Correct,4
DLV000751,ORD000751,42,40,0,On-Time,Correct,4
DLV000752,ORD000752,59,55,0,On-Time,Correct,4
DLV000753,ORD000753,46,61,15,Delayed,Correct,3
DLV000754,ORD000754,43,39,0,On-Time,Partial,5
DLV000755,ORD000755,59,73,14,Delayed,Correct,3
DLV000756,ORD000756,84,80,0,On-Time,Correct,4
DLV000757,ORD000757,37,55,18,Delayed,Correct,3
DLV000758,ORD000758,75,132,57,Delayed,Correct,2
DLV000759,ORD000759,55,54,0,On-Time,Correct,3
DLV000760,ORD000760,30,28,0,On-Time,Correct,4
DLV000761,ORD000761,24,20,0,On-Time,Correct,3
DLV000762,ORD000762,49,67,18,Delayed,Correct,1
DLV000763,ORD000763,46,42,0,On-Time,Correct,4
DLV000764,ORD000764,51,67,16,Delayed,Correct,3
DLV000765,ORD000765,21,21,0,On-Time,Correct,5
DLV000766,ORD000766,50,74,24,Delayed,Correct,2
DLV000767,ORD000767,42,64,22,Delayed,Correct,3
DLV000768,ORD000768,39,58,19,Delayed,Correct,3
DLV000769,ORD000769,55,64,9,Delayed,Correct,2
DLV000770,ORD000770,75,74,0,On-Time,Correct,4
DLV000771,ORD000771,53,52,0,On-Time,Correct,4
DLV000772,ORD000772,38,56,18,Delayed,Correct,3
DLV000773,ORD000773,48,46,0,On-Time,Correct,4
DLV000774,ORD000774,49,66,17,Delayed,Correct,2
DLV000775,ORD000775,33,84,51,Delayed,Correct,3
DLV000776,ORD000776,60,77,17,Delayed,Correct,2
DLV000777,ORD000777,83,78,0,On-Time,Correct,3
DLV000778,ORD000778,57,73,16,Delayed,Correct,3
DLV000779,ORD000779,43,39,0,On-Time,Partial,4
DLV000780,ORD000780,24,57,33,Delayed,Correct,2
DLV000781,ORD000781,53,67,14,Delayed,Wrong,2
DLV000782,ORD000782,42,42,0,On-Time,Correct,4
DLV000783,ORD000783,50,46,0,On-Time,Correct,4
DLV000784,ORD000784,45,72,27,Delayed,Correct,3
DLV000785,ORD000785,37,87,50,Delayed,Correct,2
DLV000786,ORD000786,15,12,0,On-Time,Correct,5
DLV000787,ORD000787,29,48,19,Delayed,Correct,4
DLV000788,ORD000788,42,38,0,On-Time,Correct,4
DLV000789,ORD000789,34,50,16,Delayed,Correct,3
DLV000790,ORD000790,24,43,19,Delayed,Correct,3
DLV000791,ORD000791,71,109,38,Delayed,Correct,4
DLV000792,ORD000792,53,53,0,On-Time,Correct,4
DLV000793,ORD000793,57,82,25,Delayed,Correct,3
DLV000794,ORD000794,19,14,0,On-Time,Correct,4
DLV000795,ORD000795,39,39,0,On-Time,Correct,5
DLV000796,ORD000796,70,84,14,Delayed,Correct,3
DLV000797,ORD000797,43,41,0,On-Time,Correct,5
DLV000798,ORD000798,60,57,0,On-Time,Correct,4
DLV000799,ORD000799,53,50,0,On-Time,Correct,4
DLV000800,ORD000800,51,46,0,On-Time,Partial,4
DLV000801,ORD000801,60,58,0,On-Time,Correct,4
DLV000802,ORD000802,26,24,0,On-Time,Correct,5
DLV000803,ORD000803,26,23,0,On-Time,Correct,5
DLV000804,ORD000804,50,71,21,Delayed,Correct,2
DLV000805,ORD000805,48,48,0,On-Time,Correct,4
DLV000806,ORD000806,47,47,0,On-Time,Correct,4
DLV000807,ORD000807,65,64,0,On-Time,Correct,4
DLV000808,ORD000808,56,78,22,Delayed,Correct,4
DLV000809,ORD000809,31,31,0,On-Time,Correct,5
DLV000810,ORD000810,52,52,0,On-Time,Correct,5
DLV000811,ORD000811,47,47,0,On-Time,Correct,5
DLV000812,ORD000812,66,66,0,On-Time,Partial,5
DLV000813,ORD000813,61,70,9,Delayed,Correct,3
DLV000814,ORD000814,15,10,0,On-Time,Correct,4
DLV000815,ORD000815,41,37,0,On-Time,Partial,5
DLV000816,ORD000816,15,15,0,On-Time,Correct,4
DLV000817,ORD000817,53,63,10,Delayed,Wrong,3
DLV000818,ORD000818,58,54,0,On-Time,Correct,4
DLV000819,ORD000819,60,56,0,On-Time,Correct,3
DLV000820,ORD000820,62,88,26,Delayed,Correct,3
DLV000821,ORD000821,16,30,14,Delayed,Correct,3
DLV000822,ORD000822,38,63,25,Delayed,Correct,2
DLV000823,ORD000823,75,105,30,Delayed,Correct,3
DLV000824,ORD000824,46,88,42,Delayed,Correct,3
DLV000825,ORD000825,48,46,0,On-Time,Correct,5
DLV000826,ORD000826,47,67,20,Delayed,Correct,3
DLV000827,ORD000827,33,29,0,On-Time,Correct,4
DLV000828,ORD000828,59,57,0,On-Time,Correct,3
DLV000829,ORD000829,49,47,0,On-Time,Correct,2
DLV000830,ORD000830,50,45,0,On-Time,Correct,3
DLV000831,ORD000831,52,65,13,Delayed,Correct,4
DLV000832,ORD000832,59,58,0,On-Time,Correct,5
DLV000833,ORD000833,25,21,0,On-Time,Correct,4
DLV000834,ORD000834,54,52,0,On-Time,Correct,5
DLV000835,ORD000835,57,68,11,Delayed,Correct,5
DLV000836,ORD000836,45,42,0,On-Time,Correct,5
DLV000837,ORD000837,51,51,0,On-Time,Correct,5
DLV000838,ORD000838,34,34,0,On-Time,Correct,5
DLV000839,ORD000839,31,28,0,On-Time,Correct,5
DLV000840,ORD000840,48,48,0,On-Time,Correct,5
DLV000841,ORD000841,86,86,0,On-Time,Correct,5
DLV000842,ORD000842,51,47,0,On-Time,Correct,5
DLV000843,ORD000843,72,70,0,On-Time,Correct,5
DLV000844,ORD000844,59,55,0,On-Time,Correct,5
DLV000845,ORD000845,15,12,0,On-Time,Correct,5
DLV000846,ORD000846,22,17,0,On-Time,Correct,5
DLV000847,ORD000847,34,31,0,On-Time,Correct,5
DLV000848,ORD000848,51,51,0,On-Time,Correct,5
DLV000849,ORD000849,53,52,0,On-Time,Correct,5
DLV000850,ORD000850,35,31,0,On-Time,Correct,5
DLV000851,ORD000851,43,56,13,Delayed,Correct,3
DLV000852,ORD000852,48,44,0,On-Time,Correct,5
DLV000853,ORD000853,56,53,0,On-Time,Correct,5
DLV000854,ORD000854,84,81,0,On-Time,Correct,5
DLV000855,ORD000855,49,46,0,On-Time,Correct,4
DLV000856,ORD000856,15,13,0,On-Time,Correct,4
DLV000857,ORD000857,28,27,0,On-Time,Correct,5
DLV000858,ORD000858,26,24,0,On-Time,Correct,5
DLV000859,ORD000859,46,46,0,On-Time,Correct,5
DLV000860,ORD000860,56,56,0,On-Time,Correct,4
DLV000861,ORD000861,44,44,0,On-Time,Wrong,5
DLV000862,ORD000862,49,46,0,On-Time,Correct,4
DLV000863,ORD000863,23,22,0,On-Time,Correct,4
DLV000864,ORD000864,88,84,0,On-Time,Partial,5
DLV000865,ORD000865,88,87,0,On-Time,Correct,4
DLV000866,ORD000866,60,60,0,On-Time,Partial,5
DLV000867,ORD000867,58,56,0,On-Time,Correct,4
DLV000868,ORD000868,47,42,0,On-Time,Correct,5
DLV000869,ORD000869,49,58,9,Delayed,Correct,2
DLV000870,ORD000870,80,79,0,On-Time,Partial,4
DLV000871,ORD000871,52,48,0,On-Time,Correct,5
DLV000872,ORD000872,67,67,0,On-Time,Partial,4
DLV000873,ORD000873,55,54,0,On-Time,Correct,4
DLV000874,ORD000874,42,38,0,On-Time,Correct,5
DLV000875,ORD000875,40,56,16,Delayed,Correct,2
DLV000876,ORD000876,60,60,0,On-Time,Correct,4
DLV000877,ORD000877,47,46,0,On-Time,Partial,4
DLV000878,ORD000878,47,44,0,On-Time,Correct,5
DLV000879,ORD000879,17,15,0,On-Time,Correct,5
DLV000880,ORD000880,68,101,33,Delayed,Correct,3
DLV000881,ORD000881,51,50,0,On-Time,Correct,5
DLV000882,ORD000882,51,51,0,On-Time,Correct,5
DLV000883,ORD000883,16,16,0,On-Time,Correct,5
DLV000884,ORD000884,47,42,0,On-Time,Correct,5
DLV000885,ORD000885,55,53,0,On-Time,Correct,5
DLV000886,ORD000886,62,60,0,On-Time,Correct,4
DLV000887,ORD000887,58,57,0,On-Time,Correct,5
DLV000888,ORD000888,61,60,0,On-Time,Correct,3
DLV000889,ORD000889,35,41,6,Delayed,Partial,2
DLV000890,ORD000890,42,57,15,Delayed,Correct,2
DLV000891,ORD000891,34,32,0,On-Time,Correct,4
DLV000892,ORD000892,57,52,0,On-Time,Correct,4
DLV000893,ORD000893,50,48,0,On-Time,Correct,5
DLV000894,ORD000894,47,44,0,On-Time,Partial,5
DLV000895,ORD000895,57,55,0,On-Time,Correct,5
DLV000896,ORD000896,54,49,0,On-Time,Correct,5
DLV000897,ORD000897,85,83,0,On-Time,Correct,5
DLV000898,ORD000898,36,43,7,Delayed,Correct,4
DLV000899,ORD000899,16,15,0,On-Time,Correct,5
DLV000900,ORD000900,37,37,0,On-Time,Correct,5
DLV000901,ORD000901,49,49,0,On-Time,Correct,4
DLV000902,ORD000902,20,34,14,Delayed,Correct,4
DLV000903,ORD000903,57,54,0,On-Time,Correct,5
DLV000904,ORD000904,21,46,25,Delayed,Correct,3
DLV000905,ORD000905,24,23,0,On-Time,Partial,5
DLV000906,ORD000906,86,85,0,On-Time,Correct,4
DLV000907,ORD000907,38,33,0,On-Time,Correct,4
DLV000908,ORD000908,45,41,0,On-Time,Correct,5
DLV000909,ORD000909,90,89,0,On-Time,Correct,5
DLV000910,ORD000910,27,24,0,On-Time,Correct,5
DLV000911,ORD000911,52,48,0,On-Time,Correct,5
DLV000912,ORD000912,47,52,5,Delayed,Correct,4
DLV000913,ORD000913,56,85,29,Delayed,Correct,4
DLV000914,ORD000914,20,17,0,On-Time,Correct,5
DLV000915,ORD000915,57,54,0,On-Time,Correct,5
DLV000916,ORD000916,30,27,0,On-Time,Correct,5
DLV000917,ORD000917,36,34,0,On-Time,Correct,5
DLV000918,ORD000918,64,64,0,On-Time,Correct,5
DLV000919,ORD000919,57,52,0,On-Time,Correct,5
DLV000920,ORD000920,35,32,0,On-Time,Correct,5
DLV000921,ORD000921,33,32,0,On-Time,Correct,5
DLV000922,ORD000922,31,31,0,On-Time,Correct,5
DLV000923,ORD000923,45,55,10,Delayed,Correct,3
DLV000924,ORD000924,46,41,0,On-Time,Correct,5
DLV000925,ORD000925,76,93,17,Delayed,Correct,4
DLV000926,ORD000926,55,55,0,On-Time,Correct,5
DLV000927,ORD000927,48,47,0,On-Time,Correct,5
DLV000928,ORD000928,58,54,0,On-Time,Correct,5
DLV000929,ORD000929,17,15,0,On-Time,Correct,5
DLV000930,ORD000930,23,18,0,On-Time,Correct,5
DLV000931,ORD000931,32,29,0,On-Time,Correct,5
DLV000932,ORD000932,55,55,0,On-Time,Correct,5
DLV000933,ORD000933,50,45,0,On-Time,Correct,5
DLV000934,ORD000934,20,16,0,On-Time,Correct,5
DLV000935,ORD000935,74,85,11,Delayed,Correct,4
DLV000936,ORD000936,57,57,0,On-Time,Correct,4
DLV000937,ORD000937,65,62,0,On-Time,Correct,4
DLV000938,ORD000938,44,41,0,On-Time,Correct,5
DLV000939,ORD000939,45,40,0,On-Time,Correct,5
DLV000940,ORD000940,55,55,0,On-Time,Correct,5
DLV000941,ORD000941,61,60,0,On-Time,Correct,4
DLV000942,ORD000942,42,78,36,Delayed,Wrong,4
DLV000943,ORD000943,41,39,0,On-Time,Correct,5
DLV000944,ORD000944,56,56,0,On-Time,Correct,5
DLV000945,ORD000945,33,32,0,On-Time,Correct,5
DLV000946,ORD000946,24,24,0,On-Time,Correct,5
DLV000947,ORD000947,22,20,0,On-Time,Correct,5
DLV000948,ORD000948,77,74,0,On-Time,Correct,5
DLV000949,ORD000949,41,50,9,Delayed,Correct,3
DLV000950,ORD000950,46,42,0,On-Time,Correct,5
DLV000951,ORD000951,49,83,34,Delayed,Correct,4
DLV000952,ORD000952,52,80,28,Delayed,Correct,3
DLV000953,ORD000953,80,79,0,On-Time,Correct,4
DLV000954,ORD000954,45,71,26,Delayed,Correct,3
DLV000955,ORD000955,25,53,28,Delayed,Correct,3
DLV000956,ORD000956,37,57,20,Delayed,Correct,3
DLV000957,ORD000957,47,47,0,On-Time,Correct,5
DLV000958,ORD000958,48,56,8,Delayed,Correct,3
