user_id,registration_date,location_city,location_state,age_bracket,user_gender,account_segment,device_type
UUS00406,2024-08-22,New York,NY,18-25,Female,Standard,Website
UUS00407,2025-02-21,Chicago,IL,36-45,Female,Standard,Website
UUS00408,2024-12-31,Philadelphia,PA,18-25,Male,Standard,App
UUS00409,2024-03-07,Los Angeles,CA,56+,Male,Standard,Website
UUS00410,2025-08-29,Dallas,TX,18-25,Male,Standard,App
UUS00411,2025-01-06,Houston,TX,36-45,Female,Intro,Website
UUS00412,2025-03-24,New York,NY,18-25,Male,Elite,App
UUS00413,2025-08-21,Philadelphia,PA,46-55,Female,Standard,App
UUS00414,2024-05-17,Houston,TX,36-45,Female,Standard,Website
UUS00415,2026-01-11,Austin,TX,26-35,Other,Standard,App
UUS00416,2025-03-20,Dallas,TX,18-25,Female,Elite,App
UUS00417,2024-04-08,Houston,TX,36-45,Female,Standard,App
UUS00418,2025-07-20,Los Angeles,CA,26-35,Female,Standard,App
UUS00419,2025-12-16,Chicago,IL,36-45,Female,Standard,App
UUS00420,2024-09-15,Philadelphia,PA,26-35,Female,Elite,App
UUS00421,2024-10-26,Los Angeles,CA,56+,Male,Elite,Website
UUS00422,2025-07-30,Philadelphia,PA,36-45,Male,Elite,App
UUS00423,2025-08-10,Austin,TX,26-35,Male,Standard,Website
UUS00424,2025-01-13,Chicago,IL,26-35,Male,Standard,App
UUS00425,2024-01-30,Seattle,WA,36-45,Female,Standard,App
UUS00426,2025-05-04,San Jose,CA,56+,Female,Elite,App
UUS00427,2024-03-19,Los Angeles,CA,56+,Female,Elite,App
UUS00428,2024-10-24,Boston,MA,26-35,Male,Standard,App
UUS00429,2024-06-26,Austin,TX,36-45,Male,Standard,App
UUS00430,2024-09-11,Seattle,WA,26-35,Other,Intro,App
UUS00431,2024-12-10,Los Angeles,CA,26-35,Female,Standard,App
UUS00432,2024-09-19,Phoenix,AZ,18-25,Female,Standard,App
UUS00433,2024-10-05,Phoenix,AZ,46-55,Male,Standard,App
UUS00434,2026-01-05,Phoenix,AZ,36-45,Female,Standard,App
UUS00435,2026-03-10,Seattle,WA,36-45,Male,Elite,App
UUS00436,2025-04-01,Austin,TX,56+,Male,Elite,App
UUS00437,2024-10-01,San Diego,CA,36-45,Female,Standard,App
UUS00438,2024-08-12,New York,NY,26-35,Female,Intro,Website
UUS00439,2024-06-01,New York,NY,36-45,Male,Intro,App
UUS00440,2024-01-20,Austin,TX,36-45,Male,Standard,App
UUS00441,2025-09-17,Boston,MA,18-25,Male,Intro,App
UUS00442,2025-08-22,Boston,MA,46-55,Male,Elite,App
UUS00443,2026-01-06,Houston,TX,26-35,Female,Intro,App
UUS00444,2025-09-24,Phoenix,AZ,18-25,Female,Intro,App
UUS00445,2025-06-17,Los Angeles,CA,18-25,Male,Elite,App
UUS00446,2026-02-11,Boston,MA,36-45,Male,Standard,App
UUS00447,2025-03-07,New York,NY,26-35,Male,Standard,App
UUS00448,2024-06-29,Chicago,IL,46-55,Female,Intro,App
UUS00449,2024-08-13,Dallas,TX,56+,Female,Elite,App
UUS00450,2026-03-29,San Jose,CA,26-35,Other,Standard,App
UUS00451,2024-08-09,Chicago,IL,18-25,Male,Standard,App
UUS00452,2024-11-26,Chicago,IL,56+,Female,Intro,App
UUS00453,2025-03-20,Austin,TX,26-35,Female,Standard,App
UUS00454,2024-11-18,Dallas,TX,36-45,Male,Intro,App
UUS00455,2024-10-23,Austin,TX,26-35,Male,Standard,Website
UUS00456,2024-05-31,Houston,TX,46-55,Male,Standard,App
UUS00457,2025-06-28,Los Angeles,CA,36-45,Other,Standard,App
UUS00458,2025-10-04,Houston,TX,36-45,Male,Elite,App
UUS00459,2024-04-06,Los Angeles,CA,46-55,Male,Standard,App
UUS00460,2024-12-03,Seattle,WA,26-35,Female,Elite,App
UUS00461,2025-05-03,Austin,TX,26-35,Female,Standard,App
UUS00462,2024-01-26,Phoenix,AZ,36-45,Female,Intro,App
UUS00463,2024-08-30,San Diego,CA,26-35,Female,Intro,Website
UUS00464,2024-02-23,New York,NY,46-55,Female,Standard,App
UUS00465,2025-11-06,New York,NY,18-25,Male,Elite,App
UUS00466,2024-11-22,Dallas,TX,36-45,Female,Standard,App
UUS00467,2025-05-23,San Jose,CA,18-25,Female,Elite,Website
UUS00468,2024-11-17,Philadelphia,PA,18-25,Male,Intro,Website
UUS00469,2026-02-11,Boston,MA,36-45,Male,Standard,App
UUS00470,2026-01-18,Phoenix,AZ,26-35,Other,Standard,Website
UUS00471,2025-07-05,New York,NY,18-25,Male,Standard,Website
UUS00472,2025-03-23,New York,NY,46-55,Female,Standard,App
UUS00473,2024-06-12,Houston,TX,18-25,Female,Elite,App
UUS00474,2025-10-31,Seattle,WA,26-35,Male,Elite,App
UUS00475,2024-01-31,Philadelphia,PA,36-45,Male,Standard,App
UUS00476,2026-01-07,Houston,TX,26-35,Female,Standard,App
UUS00477,2025-03-20,Chicago,IL,18-25,Male,Intro,App
UUS00478,2024-09-26,Chicago,IL,36-45,Male,Standard,App
UUS00479,2024-03-26,Los Angeles,CA,36-45,Female,Standard,App
UUS00480,2025-08-25,Dallas,TX,56+,Female,Elite,Website
UUS00481,2025-04-07,Austin,TX,26-35,Male,Elite,App
UUS00482,2024-08-01,Houston,TX,26-35,Male,Standard,Website
UUS00483,2025-12-20,Austin,TX,26-35,Female,Intro,App
UUS00484,2024-10-22,San Diego,CA,26-35,Male,Elite,App
UUS00485,2026-02-01,San Jose,CA,56+,Male,Standard,App
UUS00486,2026-01-06,Phoenix,AZ,26-35,Female,Standard,App
UUS00487,2024-08-13,Philadelphia,PA,46-55,Female,Standard,App
UUS00488,2024-01-30,San Jose,CA,26-35,Female,Standard,App
UUS00489,2025-05-31,Chicago,IL,46-55,Male,Standard,Website
UUS00490,2025-09-21,Seattle,WA,18-25,Female,Intro,App
UUS00491,2024-11-02,New York,NY,46-55,Female,Standard,Website
UUS00492,2025-05-21,New York,NY,46-55,Female,Standard,App
UUS00493,2025-11-30,Philadelphia,PA,36-45,Male,Standard,App
UUS00494,2024-05-04,Chicago,IL,36-45,Female,Standard,App
UUS00495,2025-10-10,Houston,TX,36-45,Male,Standard,App
UUS00496,2026-01-07,Dallas,TX,36-45,Female,Standard,App
UUS00497,2025-07-27,Dallas,TX,26-35,Female,Standard,App
UUS00498,2025-11-19,Chicago,IL,26-35,Male,Elite,App
UUS00499,2025-08-24,Seattle,WA,26-35,Female,Standard,App
UUS00500,2024-04-15,Phoenix,AZ,36-45,Female,Elite,App
UUS00501,2024-08-25,Phoenix,AZ,46-55,Female,Intro,Website
UUS00502,2025-06-20,Boston,MA,26-35,Female,Intro,App
UUS00503,2024-11-02,Phoenix,AZ,36-45,Female,Standard,App
UUS00504,2026-03-23,Phoenix,AZ,46-55,Female,Standard,App
UUS00505,2024-04-03,Dallas,TX,18-25,Female,Intro,App
UUS00506,2025-05-02,San Jose,CA,18-25,Male,Intro,App
UUS00507,2024-10-09,San Jose,CA,18-25,Female,Elite,App
UUS00508,2024-04-22,Philadelphia,PA,36-45,Male,Standard,Website
UUS00509,2025-03-26,Boston,MA,26-35,Female,Standard,App
UUS00510,2024-06-15,Austin,TX,46-55,Male,Elite,App
UUS00511,2026-01-14,San Jose,CA,26-35,Female,Elite,App
UUS00512,2024-09-29,Austin,TX,26-35,Male,Standard,App
UUS00513,2025-04-27,San Diego,CA,18-25,Female,Standard,App
UUS00514,2025-11-02,Los Angeles,CA,18-25,Male,Standard,App
UUS00515,2025-02-05,Philadelphia,PA,36-45,Female,Standard,App
UUS00516,2024-10-26,Houston,TX,36-45,Male,Elite,App
UUS00517,2024-03-07,Seattle,WA,36-45,Female,Standard,App
UUS00518,2026-01-19,New York,NY,36-45,Female,Standard,Website
UUS00519,2024-01-22,Phoenix,AZ,56+,Male,Intro,App
UUS00520,2024-03-03,Phoenix,AZ,18-25,Female,Elite,App
UUS00521,2024-06-22,New York,NY,26-35,Male,Standard,Website
UUS00522,2025-02-06,Boston,MA,56+,Female,Intro,Website
UUS00523,2024-12-24,San Jose,CA,26-35,Male,Standard,Website
UUS00524,2025-12-07,San Diego,CA,36-45,Male,Standard,App
UUS00525,2024-02-06,Chicago,IL,36-45,Female,Elite,App
UUS00526,2025-06-21,Chicago,IL,36-45,Male,Standard,App
UUS00527,2025-05-23,Boston,MA,26-35,Female,Elite,App
UUS00528,2025-04-16,Dallas,TX,36-45,Female,Standard,Website
UUS00529,2024-01-25,Dallas,TX,36-45,Female,Elite,App
UUS00530,2024-12-05,Dallas,TX,56+,Male,Intro,App
UUS00531,2025-09-21,Chicago,IL,26-35,Male,Elite,App
UUS00532,2024-08-18,Austin,TX,56+,Female,Standard,App
UUS00533,2025-02-16,San Jose,CA,26-35,Female,Standard,App
UUS00534,2024-03-06,Chicago,IL,18-25,Male,Standard,App
UUS00535,2024-03-31,San Jose,CA,18-25,Female,Standard,App
UUS00536,2025-12-14,New York,NY,56+,Male,Standard,Website
UUS00537,2024-02-28,Boston,MA,36-45,Male,Intro,App
UUS00538,2025-01-29,Boston,MA,26-35,Female,Elite,Website
UUS00539,2025-06-03,Phoenix,AZ,56+,Other,Standard,App
UUS00540,2024-04-13,Seattle,WA,18-25,Male,Standard,App
UUS00541,2026-01-07,Seattle,WA,18-25,Female,Standard,App
UUS00542,2024-03-10,Chicago,IL,26-35,Female,Standard,App
UUS00543,2024-10-05,Houston,TX,36-45,Male,Elite,App
UUS00544,2025-03-21,Dallas,TX,26-35,Female,Standard,App
UUS00545,2025-04-08,Seattle,WA,36-45,Other,Intro,App
UUS00546,2026-03-03,Phoenix,AZ,26-35,Female,Standard,Website
UUS00547,2025-12-02,New York,NY,36-45,Male,Elite,App
UUS00548,2024-06-08,Philadelphia,PA,56+,Male,Elite,App
UUS00549,2024-05-30,Philadelphia,PA,46-55,Male,Standard,Website
UUS00550,2024-03-26,San Jose,CA,36-45,Female,Standard,App
UUS00551,2025-06-19,San Diego,CA,26-35,Female,Intro,Website
UUS00552,2025-08-02,Phoenix,AZ,26-35,Female,Intro,App
UUS00553,2025-08-19,Phoenix,AZ,46-55,Female,Elite,App
UUS00554,2024-10-14,Philadelphia,PA,36-45,Female,Elite,Website
UUS00555,2025-07-03,Houston,TX,26-35,Female,Standard,App
UUS00556,2025-04-08,Los Angeles,CA,46-55,Male,Standard,Website
UUS00557,2025-09-15,Los Angeles,CA,18-25,Male,Standard,Website
UUS00558,2024-07-31,Seattle,WA,36-45,Male,Standard,App
UUS00559,2025-07-01,Los Angeles,CA,46-55,Male,Standard,Website
UUS00560,2025-09-20,Dallas,TX,26-35,Male,Standard,Website
UUS00561,2025-09-25,Philadelphia,PA,26-35,Female,Intro,App
UUS00562,2024-05-30,Phoenix,AZ,36-45,Female,Standard,App
UUS00563,2025-09-12,Philadelphia,PA,26-35,Female,Standard,App
UUS00564,2026-03-21,Phoenix,AZ,18-25,Male,Standard,App
UUS00565,2025-12-15,Houston,TX,36-45,Male,Standard,App
UUS00566,2025-05-08,Seattle,WA,46-55,Male,Elite,App
UUS00567,2025-06-03,Dallas,TX,26-35,Female,Intro,Website
UUS00568,2026-03-06,San Diego,CA,26-35,Female,Standard,App
UUS00569,2025-12-13,Phoenix,AZ,26-35,Male,Standard,App
UUS00570,2024-05-08,Boston,MA,18-25,Male,Standard,App
UUS00571,2025-11-14,Austin,TX,18-25,Female,Intro,App
UUS00572,2026-01-12,San Diego,CA,36-45,Female,Intro,App
UUS00573,2025-04-16,Seattle,WA,26-35,Female,Standard,App
UUS00574,2024-02-23,Houston,TX,18-25,Other,Standard,App
UUS00575,2026-03-25,Houston,TX,26-35,Male,Intro,App
UUS00576,2025-07-20,New York,NY,46-55,Male,Intro,Website
UUS00577,2024-04-22,New York,NY,36-45,Male,Standard,App
UUS00578,2025-06-30,New York,NY,46-55,Female,Intro,App
UUS00579,2024-02-09,Seattle,WA,36-45,Female,Standard,App
UUS00580,2026-02-03,Seattle,WA,26-35,Male,Standard,App
UUS00581,2025-10-23,Austin,TX,26-35,Male,Standard,App
UUS00582,2024-07-13,Dallas,TX,36-45,Male,Standard,App
UUS00583,2025-05-16,Dallas,TX,46-55,Female,Intro,App
UUS00584,2024-12-20,Chicago,IL,36-45,Other,Standard,App
UUS00585,2025-01-27,Philadelphia,PA,46-55,Female,Intro,App
UUS00586,2024-05-03,Philadelphia,PA,36-45,Male,Intro,Website
UUS00587,2025-10-18,Dallas,TX,26-35,Male,Standard,App
UUS00588,2024-04-13,Phoenix,AZ,18-25,Male,Intro,Website
UUS00589,2026-01-01,Phoenix,AZ,36-45,Male,Standard,App
UUS00590,2024-10-02,Dallas,TX,18-25,Male,Elite,App
UUS00591,2024-03-02,San Jose,CA,36-45,Female,Elite,App
UUS00592,2024-03-02,Los Angeles,CA,36-45,Male,Standard,App
UUS00593,2024-10-22,San Diego,CA,18-25,Male,Standard,App
UUS00594,2025-08-11,Austin,TX,56+,Female,Intro,App
UUS00595,2025-07-15,Dallas,TX,46-55,Other,Elite,App
UUS00596,2025-11-04,New York,NY,18-25,Female,Elite,App
UUS00597,2024-03-13,New York,NY,26-35,Male,Standard,Website
UUS00598,2024-09-19,Houston,TX,46-55,Female,Intro,Website
UUS00599,2024-05-08,San Jose,CA,26-35,Female,Standard,App
UUS00600,2024-01-28,Los Angeles,CA,46-55,Female,Standard,App
UUS00601,2024-09-05,Los Angeles,CA,46-55,Male,Standard,App
UUS00602,2025-02-23,Phoenix,AZ,46-55,Female,Standard,App
UUS00603,2024-07-22,Chicago,IL,36-45,Female,Intro,App
UUS00604,2024-11-30,Chicago,IL,36-45,Female,Intro,App
UUS00605,2025-09-03,Phoenix,AZ,46-55,Female,Standard,App
UUS00606,2024-12-23,San Jose,CA,18-25,Female,Intro,App
UUS00607,2024-05-29,Dallas,TX,36-45,Female,Standard,App
UUS00608,2024-12-28,Phoenix,AZ,26-35,Female,Standard,Website
UUS00609,2024-09-28,Dallas,TX,26-35,Female,Standard,App
UUS00610,2025-02-26,Los Angeles,CA,26-35,Female,Standard,Website
UUS00611,2024-05-18,Dallas,TX,26-35,Female,Standard,Website
UUS00612,2025-04-03,Boston,MA,18-25,Other,Elite,App
UUS00613,2025-10-30,Dallas,TX,26-35,Female,Elite,App
UUS00614,2024-02-20,San Jose,CA,18-25,Male,Standard,Website
UUS00615,2025-12-09,Austin,TX,18-25,Male,Standard,App
UUS00616,2024-09-03,Austin,TX,26-35,Female,Elite,App
UUS00617,2024-08-22,Boston,MA,36-45,Male,Elite,App
UUS00618,2025-04-03,Phoenix,AZ,36-45,Female,Standard,Website
UUS00619,2025-12-19,Seattle,WA,26-35,Female,Elite,App
UUS00620,2025-09-04,Houston,TX,26-35,Male,Elite,App
UUS00621,2024-12-20,Phoenix,AZ,26-35,Female,Standard,App
UUS00622,2026-01-11,Houston,TX,36-45,Male,Standard,App
UUS00623,2024-09-23,Houston,TX,46-55,Female,Elite,Website
UUS00624,2024-11-27,Chicago,IL,36-45,Male,Intro,App
UUS00625,2025-03-11,San Jose,CA,46-55,Female,Standard,App
UUS00626,2025-02-17,Seattle,WA,26-35,Male,Standard,Website
UUS00627,2026-01-26,Dallas,TX,26-35,Male,Standard,App
UUS00628,2025-09-07,Chicago,IL,26-35,Male,Elite,App
UUS00629,2024-08-26,Phoenix,AZ,36-45,Female,Standard,App
UUS00630,2026-03-15,Phoenix,AZ,26-35,Female,Intro,App
UUS00631,2024-04-23,Philadelphia,PA,36-45,Male,Elite,App
UUS00632,2026-02-14,Dallas,TX,18-25,Male,Elite,Website
UUS00633,2024-05-27,Houston,TX,26-35,Male,Elite,App
UUS00634,2024-10-29,Austin,TX,26-35,Female,Intro,App
UUS00635,2025-12-05,Chicago,IL,26-35,Male,Standard,Website
UUS00636,2025-10-28,Houston,TX,56+,Female,Elite,App
UUS00637,2026-02-15,Los Angeles,CA,46-55,Male,Intro,App
UUS00638,2024-03-09,New York,NY,26-35,Female,Elite,App
UUS00639,2025-12-05,Boston,MA,26-35,Male,Standard,App
UUS00640,2025-11-07,Philadelphia,PA,26-35,Other,Standard,App
UUS00641,2025-07-01,San Diego,CA,36-45,Female,Standard,App
UUS00642,2025-03-29,Chicago,IL,36-45,Male,Intro,App
UUS00643,2025-05-21,Phoenix,AZ,18-25,Male,Standard,Website
UUS00644,2024-11-09,Chicago,IL,56+,Male,Standard,Website
UUS00645,2026-02-12,Boston,MA,56+,Male,Standard,App
UUS00646,2025-11-19,Boston,MA,56+,Male,Elite,App
UUS00647,2023-12-27,Chicago,IL,26-35,Female,Standard,Website
UUS00648,2026-02-19,Phoenix,AZ,46-55,Female,Intro,App
UUS00649,2026-03-18,Los Angeles,CA,26-35,Other,Standard,App
UUS00650,2025-10-21,San Jose,CA,26-35,Female,Standard,App
UUS00651,2024-10-10,Houston,TX,36-45,Male,Intro,App
UUS00652,2025-11-22,Seattle,WA,18-25,Female,Standard,App
UUS00653,2025-02-17,San Diego,CA,18-25,Male,Standard,App
UUS00654,2024-03-21,Phoenix,AZ,56+,Male,Intro,App
UUS00655,2025-12-28,Boston,MA,46-55,Male,Standard,App
UUS00656,2025-07-06,Boston,MA,56+,Female,Standard,App
UUS00657,2025-12-31,Dallas,TX,36-45,Male,Standard,Website
UUS00658,2026-02-02,Boston,MA,26-35,Male,Elite,App
UUS00659,2024-10-03,Boston,MA,26-35,Male,Standard,App
UUS00660,2025-02-12,New York,NY,46-55,Female,Intro,App
UUS00661,2025-11-11,Dallas,TX,46-55,Female,Intro,App
UUS00662,2026-03-13,Houston,TX,56+,Male,Standard,App
UUS00663,2026-01-04,Houston,TX,56+,Male,Elite,Website
UUS00664,2024-11-12,Seattle,WA,36-45,Female,Elite,Website
UUS00665,2025-11-14,San Diego,CA,26-35,Female,Standard,App
UUS00666,2024-09-08,Phoenix,AZ,26-35,Female,Standard,App
UUS00667,2024-05-26,Seattle,WA,56+,Female,Standard,App
UUS00668,2024-05-29,San Jose,CA,26-35,Male,Standard,App
UUS00669,2025-04-13,Houston,TX,18-25,Female,Elite,App
UUS00670,2025-11-05,Chicago,IL,26-35,Female,Standard,App
UUS00671,2025-06-13,Dallas,TX,56+,Female,Elite,App
UUS00672,2024-05-16,Austin,TX,26-35,Female,Standard,App
UUS00673,2025-04-09,Boston,MA,18-25,Female,Elite,App
UUS00674,2024-11-08,Los Angeles,CA,36-45,Male,Elite,App
UUS00675,2025-11-05,Phoenix,AZ,56+,Male,Standard,Website
UUS00676,2025-11-08,San Diego,CA,36-45,Male,Standard,App
UUS00677,2024-02-20,Phoenix,AZ,26-35,Male,Standard,App
UUS00678,2024-05-18,Austin,TX,26-35,Male,Elite,Website
UUS00679,2025-12-01,Chicago,IL,18-25,Male,Elite,App
UUS00680,2024-12-23,Boston,MA,36-45,Male,Intro,Website
UUS00681,2024-06-17,Houston,TX,36-45,Female,Elite,Website
UUS00682,2024-07-05,Houston,TX,36-45,Female,Elite,Website
UUS00683,2025-06-03,Seattle,WA,36-45,Female,Standard,Website
UUS00684,2026-01-17,San Jose,CA,18-25,Female,Intro,App
UUS00685,2024-11-03,Austin,TX,46-55,Male,Elite,App
UUS00686,2024-03-30,Austin,TX,46-55,Female,Standard,App
UUS00687,2025-09-25,Los Angeles,CA,18-25,Male,Standard,App
UUS00688,2024-12-07,Phoenix,AZ,46-55,Female,Elite,Website
UUS00689,2025-12-17,Chicago,IL,26-35,Female,Standard,App
UUS00690,2026-04-14,San Diego,CA,56+,Male,Intro,Website
UUS00691,2026-02-03,Houston,TX,26-35,Male,Standard,Website
UUS00692,2024-03-23,San Jose,CA,26-35,Female,Standard,Website
UUS00693,2024-07-10,Houston,TX,26-35,Male,Elite,App
UUS00694,2024-01-07,Dallas,TX,26-35,Male,Standard,Website
UUS00695,2024-07-30,Austin,TX,56+,Female,Intro,App
UUS00696,2025-02-01,San Jose,CA,26-35,Female,Intro,App
UUS00697,2024-08-25,New York,NY,18-25,Female,Standard,App
UUS00698,2025-11-12,Houston,TX,26-35,Male,Standard,App
UUS00699,2025-08-11,San Diego,CA,46-55,Male,Elite,Website
UUS00700,2024-12-05,Dallas,TX,26-35,Female,Standard,Website
UUS00701,2025-04-30,Chicago,IL,46-55,Female,Standard,App
UUS00702,2024-05-24,New York,NY,46-55,Male,Standard,App
UUS00703,2026-03-05,Dallas,TX,36-45,Male,Standard,App
UUS00704,2024-06-13,Houston,TX,26-35,Female,Standard,App
UUS00705,2025-09-21,Phoenix,AZ,36-45,Female,Intro,App
UUS00706,2026-01-22,Houston,TX,18-25,Female,Standard,Website
UUS00707,2025-10-28,Houston,TX,56+,Female,Standard,App
UUS00708,2024-10-06,San Jose,CA,26-35,Female,Standard,Website
UUS00709,2025-07-14,New York,NY,36-45,Female,Standard,App
UUS00710,2024-09-21,Phoenix,AZ,26-35,Male,Standard,App
UUS00711,2024-08-18,San Diego,CA,26-35,Male,Standard,App
UUS00712,2025-12-30,Boston,MA,26-35,Female,Standard,App
UUS00713,2025-01-19,San Diego,CA,36-45,Female,Elite,Website
UUS00714,2025-04-09,Dallas,TX,36-45,Female,Standard,App
UUS00715,2025-07-21,Philadelphia,PA,46-55,Female,Standard,Website
UUS00716,2026-01-10,Phoenix,AZ,18-25,Female,Standard,Website
UUS00717,2025-03-02,Houston,TX,18-25,Female,Elite,App
UUS00718,2024-11-24,Los Angeles,CA,36-45,Male,Standard,Website
UUS00719,2024-11-03,San Jose,CA,56+,Male,Elite,Website
UUS00720,2024-12-08,Chicago,IL,26-35,Female,Standard,App
UUS00721,2024-04-30,Austin,TX,26-35,Male,Intro,App
UUS00722,2025-03-13,Los Angeles,CA,56+,Female,Standard,App
UUS00723,2024-12-30,San Jose,CA,26-35,Male,Standard,App
UUS00724,2025-03-16,Los Angeles,CA,26-35,Female,Intro,App
UUS00725,2024-10-24,Chicago,IL,26-35,Male,Standard,App
UUS00726,2025-09-26,San Jose,CA,18-25,Female,Intro,Website
UUS00727,2025-10-10,Dallas,TX,46-55,Other,Standard,App
UUS00728,2024-06-18,Austin,TX,18-25,Male,Elite,App
UUS00729,2025-04-20,Philadelphia,PA,26-35,Female,Standard,App
UUS00730,2025-02-23,Chicago,IL,36-45,Female,Standard,App
UUS00731,2024-11-05,Austin,TX,18-25,Male,Elite,App
UUS00732,2025-06-07,Chicago,IL,36-45,Male,Standard,App
UUS00733,2024-09-04,Houston,TX,36-45,Female,Intro,App
UUS00734,2024-07-06,Los Angeles,CA,26-35,Female,Elite,App
UUS00735,2025-11-17,Philadelphia,PA,26-35,Male,Standard,App
UUS00736,2026-03-19,Seattle,WA,18-25,Female,Standard,App
UUS00737,2024-08-22,San Jose,CA,36-45,Male,Standard,App
UUS00738,2024-12-11,Los Angeles,CA,36-45,Male,Elite,App
UUS00739,2025-11-17,San Diego,CA,26-35,Female,Standard,Website
UUS00740,2024-04-10,San Diego,CA,56+,Female,Elite,App
UUS00741,2024-11-11,Boston,MA,56+,Female,Standard,App
UUS00742,2024-06-24,Houston,TX,36-45,Female,Intro,App
UUS00743,2025-12-28,San Diego,CA,46-55,Female,Standard,App
UUS00744,2024-06-14,Los Angeles,CA,26-35,Male,Standard,App
UUS00745,2024-10-23,Phoenix,AZ,56+,Male,Standard,App
UUS00746,2025-03-17,Seattle,WA,26-35,Female,Intro,App
UUS00747,2025-01-11,San Diego,CA,46-55,Male,Standard,Website
UUS00748,2025-10-25,Philadelphia,PA,26-35,Female,Standard,App
UUS00749,2024-12-19,Phoenix,AZ,26-35,Female,Standard,App
UUS00750,2026-02-09,Houston,TX,26-35,Male,Intro,App
UUS00751,2025-05-11,Houston,TX,26-35,Male,Intro,App
UUS00752,2024-06-30,Phoenix,AZ,26-35,Female,Elite,App
UUS00753,2026-01-29,San Diego,CA,36-45,Male,Elite,App
UUS00754,2025-10-17,New York,NY,46-55,Male,Standard,Website
UUS00755,2024-03-27,Boston,MA,36-45,Female,Standard,App
UUS00756,2025-06-13,Austin,TX,18-25,Male,Intro,Website
UUS00757,2024-10-23,Boston,MA,18-25,Female,Elite,App
UUS00758,2024-02-03,San Jose,CA,46-55,Female,Standard,App
UUS00759,2025-12-19,Houston,TX,26-35,Female,Intro,App
UUS00760,2025-11-09,Houston,TX,46-55,Female,Elite,App
UUS00761,2024-09-26,Austin,TX,46-55,Male,Intro,App
UUS00762,2024-10-05,Houston,TX,46-55,Female,Standard,App
UUS00763,2025-02-07,Boston,MA,26-35,Other,Standard,App
UUS00764,2025-01-21,Los Angeles,CA,46-55,Female,Standard,App
UUS00765,2025-12-06,Houston,TX,26-35,Male,Elite,App
UUS00766,2025-01-30,San Diego,CA,56+,Female,Standard,App
UUS00767,2026-03-31,Philadelphia,PA,18-25,Female,Intro,App
UUS00768,2025-09-17,Los Angeles,CA,26-35,Male,Standard,Website
UUS00769,2024-03-30,Austin,TX,36-45,Male,Standard,App
UUS00770,2025-09-06,Houston,TX,56+,Female,Standard,App
UUS00771,2024-06-07,Seattle,WA,18-25,Male,Standard,App
UUS00772,2024-02-08,Seattle,WA,46-55,Female,Standard,App
UUS00773,2024-01-28,Philadelphia,PA,26-35,Other,Standard,App
UUS00774,2025-12-22,Philadelphia,PA,36-45,Male,Standard,App
UUS00775,2025-01-30,Houston,TX,56+,Female,Intro,App
UUS00776,2024-08-27,Houston,TX,56+,Female,Standard,App
UUS00777,2025-12-10,Houston,TX,26-35,Male,Standard,Website
UUS00778,2024-12-26,Boston,MA,36-45,Female,Elite,App
UUS00779,2025-07-22,San Jose,CA,26-35,Male,Standard,App
UUS00780,2024-06-29,San Diego,CA,18-25,Female,Standard,App
UUS00781,2025-11-25,Phoenix,AZ,46-55,Male,Elite,App
UUS00782,2025-11-17,Chicago,IL,18-25,Male,Intro,App
UUS00783,2025-12-29,Houston,TX,46-55,Male,Standard,App
UUS00784,2024-08-02,Austin,TX,36-45,Male,Intro,App
UUS00785,2025-01-16,Philadelphia,PA,18-25,Female,Standard,App
UUS00786,2025-02-12,San Diego,CA,26-35,Male,Standard,App
UUS00787,2026-03-13,New York,NY,56+,Male,Standard,Website
UUS00788,2024-07-18,Boston,MA,26-35,Female,Standard,App
UUS00789,2025-03-26,Houston,TX,56+,Female,Standard,App
UUS00790,2025-09-24,San Diego,CA,46-55,Female,Intro,Website
UUS00791,2024-09-17,Los Angeles,CA,46-55,Male,Standard,App
UUS00792,2024-03-10,San Jose,CA,36-45,Male,Standard,App
UUS00793,2025-05-19,Seattle,WA,46-55,Male,Standard,App
UUS00794,2025-07-06,Chicago,IL,36-45,Female,Standard,App
UUS00795,2024-10-15,Los Angeles,CA,36-45,Male,Elite,App
UUS00796,2025-08-09,New York,NY,26-35,Male,Standard,App
UUS00797,2026-02-14,Los Angeles,CA,18-25,Female,Standard,App
